"","logFC","logCPM","F","PValue","FDR"
"Prupe.1G177600.v2.1",0.562395691481144,4.46979670229139,24.989985654736,0.00023966813997515,0.00451338607256636
"Prupe.7G001400.v2.1",1.57377297982109,3.94784947534609,24.982862120917,0.000239971111429478,0.00451351374679465
"Prupe.1G394300.v2.1",0.69107845390412,4.35214397833019,24.9819289232847,0.000240010834077682,0.00451351374679465
"Prupe.4G041600.v2.1",4.08449243398187,-0.842155740803331,24.9746519533182,0.000240320847464176,0.00451514816498396
"Prupe.8G173100.v2.1",-1.13853890464658,1.96173476875833,24.972003725175,0.00024043378201511,0.00451514816498396
"Prupe.2G220900.v2.1",0.541904997123289,4.22657043922052,24.9306176688187,0.000242206692970783,0.00454526568449989
"Prupe.5G076900.v2.1",-1.73933443317127,1.97774145078437,24.8741628659565,0.000244649528580351,0.00458459203124212
"Prupe.1G543700.v2.1",1.47756639086438,4.32432689583258,24.8738245665885,0.000244664252547354,0.00458459203124212
"Prupe.5G172900.v2.1",-0.603603475868758,5.48309254789722,24.8703827747942,0.000244814109508892,0.00458459203124212
"Prupe.6G160800.v2.1",1.88746028743293,0.163717615119584,24.8623080221891,0.000245166103723353,0.00458738604260035
"Prupe.8G230100.v2.1",-0.864121842318646,3.3636591673488,24.8591318346748,0.000245304720098861,0.00458738604260035
"Prupe.6G142200.v2.1",2.09484919689776,0.387289137905467,24.8368629871308,0.000246279131869394,0.00459985585476345
"Prupe.5G163200.v2.1",-3.37271428082487,0.897072562635336,24.8360710196629,0.000246313868008953,0.00459985585476345
"Prupe.8G055100.v2.1",0.628161692747169,6.17893180054102,24.8008648041269,0.000247863765267858,0.00462558539169663
"Prupe.1G383700.v2.1",7.20021545685411,3.39745045873961,24.7921731323723,0.000248248134106965,0.00462954344750622
"Prupe.4G087700.v2.1",-0.488693555563025,5.25120295464064,24.763177161623,0.000249535401663949,0.00465032236401893
"Prupe.8G237500.v2.1",-1.36371686032438,1.22777900321034,24.7465352824868,0.000250277694828096,0.00466037202440685
"Prupe.2G009900.v2.1",-0.867353409148108,2.20510653593921,24.7433176329774,0.00025042150869808,0.00466037202440685
"Prupe.6G075000.v2.1",-1.80932971271388,1.58258657607809,24.7392119414556,0.000250605152514538,0.00466056212008524
"Prupe.7G214700.v2.1",-0.602567214073351,6.13977634083867,24.7335736076061,0.000250857603574465,0.00466203069215532
"Prupe.6G254200.v2.1",-0.747605940182969,3.89780003364869,24.7269234083314,0.00025115573759079,0.00466434563668093
"Prupe.2G260800.v2.1",2.36880214331063,2.90380363077435,24.7044707842665,0.000252165335351023,0.00467822584411572
"Prupe.6G299200.v2.1",6.67464990511666,2.30031065958413,24.6933969368743,0.00025266500427233,0.00467822584411572
"Prupe.7G085700.v2.1",-0.756812698954346,6.76684513686302,24.6925296953906,0.000252704183798862,0.00467822584411572
"Prupe.8G005300.v2.1",1.96976343525948,0.339532200229615,24.6918095055333,0.000252736725280885,0.00467822584411572
"Prupe.1G419000.v2.1",-1.20135063888407,6.00305650582453,24.6909943900468,0.000252773561777845,0.00467822584411572
"Prupe.7G006400.v2.1",0.619086547039529,5.81893916141349,24.6700388007833,0.0002537227141095,0.00468937634028488
"Prupe.6G159600.v2.1",0.78000754952044,4.11922696410467,24.6699873975295,0.000253725047399777,0.00468937634028488
"Prupe.1G054800.v2.1",1.62959109519376,2.46278292361786,24.6493760891862,0.000254662634062815,0.00470347007915466
"Prupe.1G160300.v2.1",1.14297717214272,0.933907399574323,24.6320891031191,0.000255452087598089,0.00471481040523588
"Prupe.1G277500.v2.1",1.56772486354839,5.80224570043563,24.6159557261077,0.000256191409855473,0.00472521054018265
"Prupe.5G195900.v2.1",-5.15856894947431,-1.46329026315018,38.1770539011802,0.000256637362132117,0.00472800976617896
"Prupe.6G126100.v2.1",-1.32638371447931,3.52485978517113,24.6049959951707,0.000256695056333684,0.00472800976617896
"Prupe.2G288000.v2.1",-0.830019110929805,4.60976785604712,24.5926358959999,0.000257264428495429,0.0047352513609299
"Prupe.2G189400.v2.1",-0.825061081464212,7.69261173311948,24.5751506863984,0.000258072383986866,0.0047468714407112
"Prupe.3G003400.v2.1",-0.596822465396373,5.39690473594377,24.5648289287629,0.000258550706803906,0.00475203436770838
"Prupe.5G011600.v2.1",-0.552060960841751,6.00628599496191,24.5614666042851,0.000258706742081545,0.00475203436770838
"Prupe.1G064000.v2.1",-0.512544517100065,5.26281978425035,24.548844736518,0.000259293456027382,0.00475720102785317
"Prupe.4G223200.v2.1",-0.524142699926396,6.04150977913443,24.5469467055046,0.000259381816831591,0.00475720102785317
"Prupe.3G226100.v2.1",2.56971062173189,-0.0636108914024156,24.5439993344458,0.000259519097489404,0.00475720102785317
"Prupe.1G067200.v2.1",-1.19839558586198,3.74597625263674,24.5051987039173,0.000261334174551817,0.00478720741154122
"Prupe.6G104700.v2.1",-0.858594932234013,4.67774048957969,24.478208654166,0.000262605406732665,0.00480721736725267
"Prupe.8G029600.v2.1",-3.10669865990713,-1.4833908146706,24.4487035889868,0.000264003276351426,0.00482951670891209
"Prupe.8G104500.v2.1",-1.69538841859351,0.392908974964905,24.4394843212404,0.000264441821213206,0.00483153726528311
"Prupe.2G223700.v2.1",-3.61041178751836,0.77762245329973,24.4388229858638,0.000264473312143469,0.00483153726528311
"Prupe.2G069600.v2.1",-0.86438409900925,4.23442000388569,24.4337103578481,0.000264716907349166,0.00483270207282211
"Prupe.2G100600.v2.1",5.55187732729566,-1.34127349439883,37.8124602816406,0.000265136013347704,0.00483706726863058
"Prupe.8G121600.v2.1",-1.79746983376645,1.70402818966264,24.4143848144375,0.00026564003244125,0.00484211469709231
"Prupe.5G108500.v2.1",1.59725507398863,3.9588385380738,24.4116064944274,0.000265773050206942,0.00484211469709231
"Prupe.7G193700.v2.1",-1.29831286044927,5.53159841869104,24.3937434851338,0.000266630118319878,0.00485443846179544
"Prupe.4G247700.v2.1",2.29926231109778,0.440483980381605,24.3778908941148,0.000267393401239359,0.00485822268242696
"Prupe.2G305800.v2.1",0.548727048106075,6.7985488671356,24.3753609713151,0.000267515447340348,0.00485822268242696
"Prupe.1G050200.v2.1",-0.893003068972281,5.33630609614703,24.3732292272375,0.000267618334841181,0.00485822268242696
"Prupe.1G398500.v2.1",-0.688173861174294,4.61145769089262,24.3712057201413,0.000267716040630545,0.00485822268242696
"Prupe.7G266700.v2.1",0.570964380818767,6.76905120920304,24.3706705303773,0.000267741889356392,0.00485822268242696
"Prupe.1G197600.v2.1",-0.659208226637791,4.4840257782908,24.3552498980847,0.000268487918543649,0.00486666043020568
"Prupe.1G232300.v2.1",-0.480526600636587,6.18003030978653,24.3535748460339,0.000268569099765379,0.00486666043020568
"Prupe.2G068900.v2.1",1.63674395486178,4.60509138564706,24.318712452066,0.000270265155358017,0.00489409401612937
"Prupe.4G200100.v2.1",4.31971016115969,-0.953753268678329,24.3076878463789,0.00027080407506093,0.00490055078054706
"Prupe.4G136700.v2.1",1.20207284556804,2.99766966742669,24.301829095702,0.000271090975519508,0.00490244130897424
"Prupe.7G020900.v2.1",-0.968973736935147,3.04492387896775,24.286290481144,0.000271853596747482,0.00491292649992945
"Prupe.3G058500.v2.1",7.58733954426255,1.4267778353657,24.2752718303443,0.000272395884076114,0.00491777443642812
"Prupe.5G185600.v2.1",3.43425823299532,-0.937742608019826,24.2734055945237,0.000272487855313567,0.00491777443642812
"Prupe.8G198200.v2.1",-1.79175278353504,2.74946608956864,24.269616222243,0.000272674712332847,0.00491784398961114
"Prupe.7G243200.v2.1",-1.44337653730245,2.80769230607794,24.2625917948085,0.000273021484186323,0.00492079567038166
"Prupe.5G080800.v2.1",1.20470323065206,2.77012883898117,24.2286303253965,0.000274705247379999,0.00494782447241468
"Prupe.5G007600.v2.1",-0.591714825917528,5.37932504865455,24.1894182445319,0.00027666426939472,0.00497977154148982
"Prupe.8G074400.v2.1",-1.4430950144375,1.18189537153793,24.1764921989604,0.000277313583441224,0.00498811775623562
"Prupe.6G220400.v2.1",0.600175234808602,5.17220743515088,24.15258905881,0.00027851895310394,0.00500016894201527
"Prupe.1G133700.v2.1",10.3907317891528,6.42894139866594,24.1523026066266,0.000278533434755086,0.00500016894201527
"Prupe.7G094100.v2.1",2.61349637911557,0.773586212385957,24.1505826047884,0.000278620408108052,0.00500016894201527
"Prupe.3G304600.v2.1",0.984569018118677,4.6175913676775,24.1484589913708,0.00027872783370442,0.00500016894201527
"Prupe.4G246000.v2.1",0.959830981500332,6.46039700135847,24.1390392031113,0.00027920492246539,0.00500538617839388
"Prupe.6G302900.v2.1",-0.78230204915484,5.27011566044851,24.1332376345532,0.000279499226825477,0.00500566390942422
"Prupe.8G218600.v2.1",-1.63622680897529,0.928277063111847,24.1313914340283,0.000279592956798488,0.00500566390942422
"Prupe.8G163100.v2.1",-0.953267914127199,4.63675595018519,24.1246122700539,0.000279937440563369,0.00500835319232347
"Prupe.7G025300.v2.1",-0.599162221416378,6.49695865844192,24.1211039242669,0.0002801159099491,0.00500835319232347
"Prupe.1G363800.v2.1",1.28435647175756,2.65441567892131,24.0975201451835,0.000281319032868535,0.00502652019300275
"Prupe.6G342100.v2.1",2.61226386809829,1.47086862432502,24.0889909183689,0.000281755619115133,0.00502939195770083
"Prupe.7G219100.v2.1",1.23770400166264,3.49927384342646,24.0870697716605,0.000281854064983346,0.00502939195770083
"Prupe.1G157800.v2.1",1.83778415761418,1.24837623886557,24.0763429201892,0.000282404474958714,0.00503458221181129
"Prupe.5G025400.v2.1",3.5554898081788,2.82819819186253,24.0741017671176,0.000282519628452775,0.00503458221181129
"Prupe.1G286000.v2.1",0.780157000379614,5.31672151007474,24.0621227510461,0.000283136047145154,0.00503807144617336
"Prupe.5G155600.v2.1",4.88846559111558,1.02719775904293,24.0615085530778,0.000283167694519844,0.00503807144617336
"Prupe.2G258100.v2.1",-1.87404661160998,0.641706083211323,24.0593711125542,0.000283277860870314,0.00503807144617336
"Prupe.1G576900.v2.1",-0.661192967381644,5.82522190975303,24.0521716860623,0.000283649292696179,0.00503928861760812
"Prupe.5G245400.v2.1",1.00112244873255,4.21672330615358,24.0507763830994,0.000283721344042016,0.00503928861760812
"Prupe.1G397200.v2.1",3.71003894112479,-1.42553665685774,24.0332396065061,0.000284628721927203,0.00505206581529044
"Prupe.6G193900.v2.1",2.05771397361909,2.0281219522268,24.019860675127,0.000285323221596611,0.00506105012142953
"Prupe.3G200700.v2.1",0.454205613661609,6.26890109051813,24.0142132507325,0.000285616966535302,0.00506291869505486
"Prupe.6G240200.v2.1",1.04119795233414,4.60357089528968,23.9876364605413,0.00028700402975704,0.0050841524664871
"Prupe.7G115500.v2.1",-0.916384797432006,2.99562149425487,23.9785481315312,0.000287480141001585,0.00508478918971727
"Prupe.5G116800.v2.1",1.09360516651311,2.39611512662239,23.9761280291311,0.000287607076944943,0.00508478918971727
"Prupe.5G126500.v2.1",-0.655072756320355,4.06542318594404,23.9748117638381,0.000287676143098086,0.00508478918971727
"Prupe.1G511600.v2.1",0.711420732355977,5.42456094003208,23.9725124817177,0.000287796835394633,0.00508478918971727
"Prupe.1G521600.v2.1",1.17250598584294,4.7260271823216,23.9592316602181,0.000288495108688612,0.00509377730340938
"Prupe.5G063200.v2.1",-0.865627463729433,4.04699123005481,23.9346245692627,0.000289794068811221,0.00511335260089557
"Prupe.1G028200.v2.1",-1.9710856572905,0.419271048272636,23.9303042726142,0.000290022825402788,0.00511403109386426
"Prupe.5G182300.v2.1",-1.24361280186526,5.28953694761949,23.9221631106023,0.000290454461209324,0.0051170850007926
"Prupe.4G038500.v2.1",5.90139257230307,1.2473778709052,23.9198048466228,0.000290579632457742,0.0051170850007926
"Prupe.4G202300.v2.1",-0.614845787383232,4.51259027528468,23.9136019467801,0.000290909165789006,0.0051170850007926
"Prupe.5G062000.v2.1",1.05982665080278,6.74401583468021,23.9126893328608,0.000290957685454214,0.0051170850007926
"Prupe.1G156900.v2.1",0.702815544476015,4.89241224822271,23.9062448446863,0.000291300576738156,0.00511976481274327
"Prupe.8G264100.v2.1",-1.12805832677204,3.14088755251451,23.8424091239271,0.000294722412085961,0.00517651985620001
"Prupe.1G491400.v2.1",1.26364664262901,4.68094477532543,23.8312679192503,0.00029532437050627,0.00518370464311888
"Prupe.6G267400.v2.1",-0.665631642118875,6.74488022842684,23.8215574467601,0.000295850185240958,0.00518954440468686
"Prupe.6G164500.v2.1",-0.914957488471569,3.03086906830397,23.8057950526283,0.000296706011304848,0.00520116154063613
"Prupe.1G563000.v2.1",-1.26116801665608,3.88399706058203,23.7843492351396,0.000297875018198354,0.00521701832516575
"Prupe.6G305800.v2.1",-1.21092799586199,1.59276864323179,23.7820831738979,0.000297998851230954,0.00521701832516575
"Prupe.5G146900.v2.1",-1.48771002335143,1.38737968322669,23.7744070199614,0.000298418770760518,0.00521846752470049
"Prupe.8G014000.v2.1",-1.05391529502744,2.59385247289259,23.7724183886815,0.000298527669133808,0.00521846752470049
"Prupe.6G143800.v2.1",0.679277928609213,4.38040341961505,23.7699263300901,0.000298664200237761,0.00521846752470049
"Prupe.8G197100.v2.1",1.74095893772642,3.29078053684375,23.765303610214,0.000298917653818149,0.0052195023463646
"Prupe.6G142300.v2.1",2.4665762031473,2.12076777495679,23.754179102639,0.000299528605257941,0.00522428503173887
"Prupe.6G036500.v2.1",0.890762863677336,4.13214914166079,23.7532377824753,0.000299580368172872,0.00522428503173887
"Prupe.2G136700.v2.1",1.4508691126669,2.32437559034493,23.7496210241363,0.000299779348788898,0.00522436474708433
"Prupe.3G239500.v2.1",-1.18069201958833,1.8767150547199,23.7386741585801,0.000300382535725434,0.00523148404572236
"Prupe.1G352900.v2.1",-3.53766785318226,-0.857107736139868,23.7195357615101,0.00030144045865013,0.00524650870809907
"Prupe.2G039100.v2.1",1.65724665596177,0.783438337906995,23.7098861710447,0.000301975495857307,0.00525223029145618
"Prupe.4G151000.v2.1",1.79033785156225,1.41431924004956,23.7065615759715,0.00030216008747037,0.00525223029145618
"Prupe.4G064600.v2.1",1.82868659832115,1.59005058651561,23.7013309864187,0.000302450769622674,0.00525332447559344
"Prupe.5G114100.v2.1",-1.22180488984806,3.71731134365708,23.6983961556781,0.000302614009906547,0.00525332447559344
"Prupe.5G011200.v2.1",0.575852307814622,5.81894057771786,23.6787227003156,0.000303710912743756,0.00526604070242301
"Prupe.5G154100.v2.1",0.576358990048826,5.89322101762541,23.6759235113946,0.000303867355815845,0.00526604070242301
"Prupe.6G318700.v2.1",-0.617968703063351,7.22194968327685,23.6747244206728,0.00030393439993518,0.00526604070242301
"Prupe.2G285700.v2.1",-0.810139394110523,3.16602376756886,23.6586698218537,0.000304833700275414,0.00527615348409563
"Prupe.2G241800.v2.1",-0.502296018164232,5.13074019552394,23.6572969992577,0.000304910741666376,0.00527615348409563
"Prupe.5G150300.v2.1",-0.649010407001203,3.92334441991777,23.64193511167,0.000305774370905266,0.00528769283741133
"Prupe.4G092600.v2.1",1.60977438730685,4.34468353959843,23.6031627917678,0.000307966706398803,0.00532217961482639
"Prupe.1G203700.v2.1",7.40232750313527,2.22177001361684,23.5951240514226,0.000308423517221063,0.00532329469793491
"Prupe.4G268200.v2.1",-1.7343640034058,2.53550062509846,23.5950555707832,0.000308427412074746,0.00532329469793491
"Prupe.6G103500.v2.1",3.33964137738835,-0.412413585377565,23.5799017634364,0.000309290687891883,0.00533402827841991
"Prupe.8G226300.v2.1",3.8927306621618,-1.5977893887245,23.5771755886723,0.000309446287576997,0.00533402827841991
"Prupe.4G235700.v2.1",-1.83530661460032,2.13899217121543,23.5726542332786,0.000309704548753704,0.00533505790939634
"Prupe.5G053800.v2.1",4.82852985230016,-1.75369042994354,36.0646106809731,0.000311126573495973,0.00535612069798672
"Prupe.7G201000.v2.1",-1.03811547216568,4.89992670664601,23.5371303302048,0.000311742371556932,0.0053632860120675
"Prupe.8G241300.v2.1",0.520551527823973,6.13461874389381,23.5219383207716,0.000312618584550756,0.00537285647689985
"Prupe.3G311300.v2.1",0.967939016621586,3.96319366879211,23.520554698139,0.00031269852751354,0.00537285647689985
"Prupe.6G114600.v2.1",1.85199810584309,3.07574063787711,23.5123764043317,0.000313171535700729,0.00537726153394649
"Prupe.1G409700.v2.1",3.22657751020894,3.17754685473954,23.5092064530459,0.000313355098506315,0.00537726153394649
"Prupe.4G185400.v2.1",0.90925818167708,9.35158210609324,23.4991127278704,0.000313940425817026,0.00538386794063876
"Prupe.5G189600.v2.1",1.3167908172049,4.43125156665653,23.4487129843118,0.0003168820346373,0.00543084879898479
"Prupe.1G034300.v2.1",0.685539715188619,7.66506857432579,23.429339352806,0.000318021251057501,0.00544689934969294
"Prupe.3G307500.v2.1",1.14204958931726,2.90113711298968,23.4212939490001,0.000318495730208178,0.0054515514381429
"Prupe.7G268700.v2.1",0.737003708207623,5.87909587219836,23.4042284036988,0.00031950488367635,0.00545770178259312
"Prupe.7G213300.v2.1",-0.815117320729285,3.77635092936986,23.4037550702199,0.000319532926369969,0.00545770178259312
"Prupe.7G119800.v2.1",2.31951796356563,1.90335501521649,23.4008438033261,0.000319705467236382,0.00545770178259312
"Prupe.1G286900.v2.1",-2.00600956750841,0.64838974535895,23.4002981144786,0.000319737820331752,0.00545770178259312
"Prupe.8G013900.v2.1",-1.08087836801202,2.57743562709534,23.3980606913763,0.00031987051343669,0.00545770178259312
"Prupe.7G255900.v2.1",-0.549010160804264,5.69983914077813,23.3900137929911,0.000320348270698907,0.00546061518657865
"Prupe.4G203700.v2.1",-0.821337400459754,5.01529691821171,23.3883414003262,0.000320447666774626,0.00546061518657865
"Prupe.5G164800.v2.1",-0.627010909519886,4.46411951029053,23.3814296957127,0.000320858831347943,0.00546312038470757
"Prupe.1G100000.v2.1",0.710498497702645,4.70786246056463,23.37903770407,0.000321001268464751,0.00546312038470757
"Prupe.5G032900.v2.1",-0.913218680608343,2.91998201603241,23.3735947924585,0.000321325652549759,0.00546517991200612
"Prupe.8G041200.v2.1",3.17484727397062,-1.04497029619842,23.3656285599393,0.000321801103330269,0.00546698912457371
"Prupe.5G107500.v2.1",1.98391902440017,4.54617366072777,23.3649958338763,0.0003218389013164,0.00546698912457371
"Prupe.1G449200.v2.1",-1.87225739389231,1.3790066787588,23.3593272794484,0.00032217776009338,0.00546787884700244
"Prupe.3G191300.v2.1",0.629445729389858,3.81259388972388,23.3573138239064,0.00032229822102675,0.00546787884700244
"Prupe.2G093700.v2.1",-6.17372552402117,-0.79051182968676,35.678643810583,0.000322594704984224,0.00546945584040446
"Prupe.4G227700.v2.1",-0.745593331409307,4.09476572729902,23.3365530180923,0.000323543336783646,0.00548208076253903
"Prupe.3G053700.v2.1",0.984528385211975,4.96581314998606,23.3069424357231,0.000325328840228199,0.00550886069530711
"Prupe.8G200900.v2.1",6.87252442419944,5.72972768056434,23.2974724858619,0.0003259022741678,0.00551509560057386
"Prupe.8G000900.v2.1",4.42689897336674,-1.26693099944873,23.2917388013905,0.000326250033527081,0.00551750607361438
"Prupe.8G021500.v2.1",-0.466085485060695,6.68927356337581,23.2577760193138,0.000328318756186543,0.00554587760139404
"Prupe.4G199300.v2.1",4.65742596302388,-1.17368862529585,23.2544645852672,0.000328521270096625,0.00554587760139404
"Prupe.1G067700.v2.1",-0.647845829812119,5.59922688992507,23.2540479142575,0.000328546762230466,0.00554587760139404
"Prupe.6G135600.v2.1",-1.03429874731159,5.02568985788648,23.2400902963783,0.000329402017988485,0.00555615331657064
"Prupe.1G397900.v2.1",1.67412103783003,2.62621330893384,23.2369710199395,0.000329593503738498,0.00555615331657064
"Prupe.4G094800.v2.1",8.56279049672628,4.58457435847195,23.2333798794512,0.000329814115494584,0.00555615331657064
"Prupe.7G021500.v2.1",1.15940663865012,2.38766819774313,23.2286102061873,0.00033010739096411,0.00555615331657064
"Prupe.7G020100.v2.1",-1.62408671759729,1.96866286383352,23.2272790849763,0.000330189292098512,0.00555615331657064
"Prupe.1G298000.v2.1",-0.935975695935891,3.80476319160394,23.2146189241818,0.000330969420163214,0.00556469171614755
"Prupe.8G149400.v2.1",1.99123306729599,0.0911091569948905,23.2123273388221,0.0003311108567752,0.00556469171614755
"Prupe.8G123600.v2.1",-1.05800125708969,2.31355030078589,23.1982024618984,0.000331984187248656,0.00557588191495821
"Prupe.1G489700.v2.1",-1.40798483750793,3.91189114408022,23.180002791278,0.000333113385648323,0.00559135291225945
"Prupe.1G134700.v2.1",-1.12537281374886,4.05889827356421,23.1682919015082,0.00033384233400546,0.00560009053790807
"Prupe.3G068300.v2.1",2.10476746311453,2.52289917713413,23.159498446723,0.000334390897185548,0.0056057932501979
"Prupe.4G049100.v2.1",0.769150848712305,6.34666558209233,23.1417673202018,0.000335500190416392,0.00562088317771801
"Prupe.2G077600.v2.1",-3.70785052970324,-0.870874047557085,23.1195050130731,0.00033689898839691,0.00564080156709668
"Prupe.4G147600.v2.1",-0.965815216979072,3.59656460758267,23.1128728157148,0.000337317008235525,0.00564414276214548
"Prupe.8G144900.v2.1",-0.638603901263657,4.17513615686151,23.1096777568712,0.000337518603012979,0.00564414276214548
"Prupe.3G215000.v2.1",2.33339766154974,2.09895276678025,23.0928276330876,0.00033858408055123,0.00565843905264502
"Prupe.1G023300.v2.1",2.64336080784813,4.48559998923951,23.0868202919338,0.000338964879792731,0.00566128229625236
"Prupe.6G340900.v2.1",-0.545463474454506,5.82175856017663,23.0706171070031,0.000339994452870321,0.00567495088943114
"Prupe.5G074200.v2.1",3.08915492038948,3.56237951134271,23.0554209884039,0.000340963319995863,0.00568626647365798
"Prupe.6G195300.v2.1",5.54695607010552,-1.38520080504279,35.0907739339283,0.000341095581272529,0.00568626647365798
"Prupe.2G294300.v2.1",-1.44524950017131,2.26973904770741,23.0406068991902,0.000341910901699884,0.00569632465057717
"Prupe.1G120300.v2.1",1.76426849585836,5.58869897698294,23.0337437926049,0.000342350930682973,0.00570012178453751
"Prupe.4G066700.v2.1",4.0823750164883,-1.47934519937105,23.0235287067457,0.000343007084484108,0.00570745198921671
"Prupe.2G100000.v2.1",-0.648880447357832,4.695453045805,23.0169466613492,0.000343430644012244,0.00570745198921671
"Prupe.7G005100.v2.1",0.543109385138003,4.82852888459207,23.0162886412033,0.000343473021314951,0.00570745198921671
"Prupe.8G168100.v2.1",-0.885462446881905,3.9242048279641,23.0136854492131,0.000343640729302744,0.00570745198921671
"Prupe.5G152400.v2.1",-0.623039105781097,4.73993952645778,22.9666075602477,0.000346690061876074,0.0057520227613491
"Prupe.4G062100.v2.1",1.73175545867557,2.10812976074389,22.9656503455323,0.000346752386164014,0.0057520227613491
"Prupe.1G222900.v2.1",0.767467368575624,5.75851533035961,22.9612547123657,0.000347038752272265,0.00575322170870609
"Prupe.5G159400.v2.1",-0.456857586765298,5.61216388587849,22.93364222876,0.000348843908692237,0.00577958221842569
"Prupe.2G078500.v2.1",-1.81507817128857,-0.0429200582568005,22.924044953711,0.00034947386607371,0.00578645175785509
"Prupe.8G155500.v2.1",-1.19190697278199,2.35960458312199,22.9157404145521,0.000350020030220162,0.00579192627592759
"Prupe.6G174000.v2.1",-0.729236639533476,4.21737884759918,22.8882840222523,0.000351832786114474,0.00581833997615647
"Prupe.4G180000.v2.1",0.575361638494306,6.65972745681213,22.8585329653301,0.00035380929976242,0.00584742762147326
"Prupe.7G090700.v2.1",0.496293142112974,5.20142968740458,22.8551213899834,0.000354036766854166,0.00584759067957714
"Prupe.4G142700.v2.1",0.930926071683281,1.84824089320555,22.8409007614219,0.000354986750381103,0.00585512476305359
"Prupe.1G558300.v2.1",2.74638282475173,-0.0657499633604672,22.83854805559,0.000355144202442586,0.00585512476305359
"Prupe.8G087000.v2.1",0.622190619760043,6.85673767353449,22.8385129168191,0.000355146554674854,0.00585512476305359
"Prupe.8G204000.v2.1",-0.702021627346911,4.0309169537377,22.8140478068727,0.000356788657017855,0.00587570489203505
"Prupe.8G002000.v2.1",4.93970536606681,3.79705864401431,22.8134015802952,0.000356832150627068,0.00587570489203505
"Prupe.7G001500.v2.1",-1.22806888657815,2.60310246875204,22.8044267490027,0.000357436826096523,0.00587856518914855
"Prupe.1G309700.v2.1",1.00080545604539,8.10175660015675,22.8021424111002,0.000357590921358643,0.00587856518914855
"Prupe.7G202400.v2.1",-1.44302447865032,1.39810889119034,22.8010873694924,0.000357662117525318,0.00587856518914855
"Prupe.2G111800.v2.1",-1.70990889495395,2.57861217258266,22.7797787571943,0.000359103574022398,0.00589864935495349
"Prupe.2G016200.v2.1",3.61853047924473,-1.10106344809226,22.7414147319801,0.000361715727628559,0.00593792715245099
"Prupe.7G035900.v2.1",-0.509352354237843,5.89561758750516,22.7143481500257,0.000363571864839582,0.00596247075860815
"Prupe.3G196500.v2.1",-1.0914054073748,3.55532394311474,22.7131456738851,0.000363654581675241,0.00596247075860815
"Prupe.4G259600.v2.1",2.54418899448897,4.41748443290396,22.7007511477137,0.000364508454050838,0.00597282663762693
"Prupe.2G074600.v2.1",-0.734518326089385,4.83007887537262,22.6925817357361,0.000365072520347216,0.00597842403369332
"Prupe.3G026200.v2.1",1.84889873093684,3.44010385804343,22.6884539847307,0.000365357909080663,0.00597945377023426
"Prupe.6G185300.v2.1",2.51110433404208,1.64597922869375,22.6797053733036,0.00036596363222482,0.00598226498009689
"Prupe.2G160700.v2.1",1.14483503815434,3.13125432190454,22.6795427135962,0.000365974905194035,0.00598226498009689
"Prupe.1G440600.v2.1",3.71220397041274,-1.71625448922918,22.6735623623201,0.000366389646171844,0.00598540362405833
"Prupe.4G046400.v2.1",6.32276671316619,-0.806308104360885,34.3186281446522,0.000367456559607011,0.00599918598196793
"Prupe.1G428000.v2.1",-1.2769448739982,2.00783099364455,22.6416517749551,0.000368611865812896,0.00601170855917917
"Prupe.1G196200.v2.1",-1.33485169942672,3.34053947025225,22.6408057006003,0.00036867099711708,0.00601170855917917
"Prupe.1G421500.v2.1",-1.93896756247835,-0.154597974936835,22.6350083326641,0.000369076464425775,0.00601467060552689
"Prupe.2G128300.v2.1",-1.74736872797591,0.835405992625344,22.6298168193442,0.000369439995670904,0.00601539096546412
"Prupe.4G023200.v2.1",-0.901689833451604,3.57173584633445,22.6279851140709,0.000369568357979432,0.00601539096546412
"Prupe.2G273200.v2.1",0.792242924594308,2.77756764103117,22.6234549329217,0.000369886045567166,0.00601691749547606
"Prupe.1G011000.v2.1",-1.60727607752565,1.46558418753375,22.5934060181684,0.000372001288874515,0.00604743361073387
"Prupe.2G250400.v2.1",0.758245450347675,5.47380140382306,22.5901721767665,0.000372229761647221,0.00604743361073387
"Prupe.2G250900.v2.1",2.22379274108721,2.16597882685692,22.5872392296642,0.000372437116278962,0.00604743361073387
"Prupe.2G055700.v2.1",1.9855221368617,4.4816196904129,22.5670568784171,0.000373867600541714,0.00606699518681008
"Prupe.7G034000.v2.1",-0.605745332559148,6.52836174499172,22.5317330917105,0.000376386586598552,0.00610418632568671
"Prupe.1G127900.v2.1",1.76294220487102,4.8680786961079,22.5273336962676,0.000376701684496037,0.00610561180184681
"Prupe.8G116000.v2.1",-0.78475181230518,4.05982007699077,22.5148941339679,0.00037759429392753,0.00611346377630366
"Prupe.5G031400.v2.1",-0.519071881290209,4.42711713886975,22.5142424694248,0.000377641121894246,0.00611346377630366
"Prupe.4G289100.v2.1",-0.758489950094171,3.51509034430931,22.5037435214051,0.000378396491564991,0.00612200416485611
"Prupe.1G443500.v2.1",-0.496501371032495,6.10528689071688,22.4809895472426,0.00038003957557142,0.00614488779442285
"Prupe.1G177800.v2.1",-0.620244919550854,5.68489799919695,22.4761341117073,0.000380391257121742,0.0061468756780713
"Prupe.5G148000.v2.1",3.01563265528221,-0.249774979616419,22.4581982470435,0.000381693624619817,0.00616421440769732
