UniqueCount	AmbigCount
14	5
75	108
585	106
202	0
499	0
0	0
39	2
0	88
0	84
0	76
0	80
0	83
0	87
0	91
0	76
0	85
0	66
0	82
0	86
0	62
0	63
0	67
0	91
0	42
0	84
0	56
0	36
0	0
222	0
44	0
0	56
2	56
0	405
7	402
0	347
1	332
4	0
372	0
6	369
0	368
13	369
0	11
2	442
0	442
0	442
6	453
0	453
359	0
0	306
0	303
0	306
4	304
0	303
0	273
0	276
0	0
0	0
1	0
9	0
749	0
46	15
120	70
0	0
345	297
0	297
7	2656
29	2657
24	0
207	31
0	71
0	88
0	86
0	84
0	72
0	65
0	78
0	80
0	63
0	76
0	76
0	0
0	18
256	4
15	0
4	342
41	342
0	207
0	207
3	170
626	0
0	0
28	41
0	2
0	2
10	0
91	342
0	342
0	340
0	1
33	0
0	664
0	664
0	659
91	984
79	187
955	984
0	373
2	368
0	333
0	316
0	286
1	0
331	2
139	0
18	149
0	149
0	0
2	141
0	141
0	137
0	137
25	14
31	19
0	0
0	0
13	25
4	13
215	225
21	30
0	45
0	45
0	40
0	40
0	40
0	41
0	40
0	41
0	46
2	46
4	3985
2	3982
2	0
0	212
0	212
0	215
0	215
7	111
44	111
29	0
0	4
0	3
3	1
0	0
15	42
0	42
1	400
0	376
0	400
0	349
0	360
0	262
0	344
0	262
0	264
0	273
0	275
0	346
0	357
0	524
0	459
0	524
0	459
1558	0
233	0
249	0
0	0
139	0
261	0
0	0
0	0
49	72
7	11
89	232
72	232
87	28
51	167
1	140
0	167
43	11
26	11
7	47
0	47
120	34
18	0
29	32
25	1990
0	1990
1	0
4	48
0	38
0	38
1	49
0	49
86	0
448	0
40	8
1045	0
1	0
0	0
0	0
478	0
0	0
0	996
0	986
2	989
0	517
2	507
0	0
1	25
0	318
0	314
0	318
0	316
0	317
73	1
204	0
0	2892
0	2892
3	2861
0	483
0	479
0	477
0	477
0	483
0	479
0	431
0	433
0	437
0	431
0	433
0	431
1045	0
0	0
0	0
29	1
0	135
0	132
14	0
11	13
190	0
1	0
102	0
601	117
0	54
0	174
0	54
0	54
0	174
0	54
0	669
0	641
0	641
0	669
0	549
0	549
8	602
241	0
4	8
0	75
0	83
0	82
0	74
0	32
0	54
1	34
0	32
0	32
0	32
1	29
0	36
0	58
0	32
0	36
0	34
2	0
1	0
1509	0
0	0
5917	0
0	0
0	6
0	6
0	6
730	0
1	0
18	97
0	97
0	0
44	0
0	714
0	714
0	604
50	330
1	330
78	182
94	41
1	3
82	91
0	365
0	365
5	3
137	289
119	453
190	15
215	512
69	12
2854	376
32	35
4561	0
0	71
2	71
92	10
790	0
12	0
1	0
3	76
0	76
0	0
194	0
0	0
0	74
0	74
40	0
0	0
9	0
2008	0
21	10
0	0
0	5
0	5
0	5
43	0
0	0
1098	0
10	0
105	0
0	168
0	176
0	140
0	157
0	193
0	128
0	92
0	109
0	177
0	124
0	160
0	141
0	93
0	115
0	115
0	108
0	112
0	74
0	105
0	113
0	112
0	77
0	67
0	74
0	67
0	40
0	57
0	70
0	60
0	789
0	783
0	796
0	790
0	707
0	806
0	771
0	765
0	800
0	717
0	711
0	448
0	480
0	485
0	441
0	395
0	443
0	438
0	424
0	388
0	430
0	393
0	446
0	389
0	464
0	378
0	469
0	393
0	364
0	358
0	415
0	417
0	362
0	454
0	449
0	407
0	399
0	357
0	412
0	433
0	347
0	438
0	412
0	474
0	442
0	447
0	479
0	1
0	1
10	291
0	291
0	0
35	0
0	0
0	0
154	0
32	9
147	451
0	465
0	461
0	467
0	427
0	87
0	147
0	147
0	93
0	114
0	140
0	75
0	129
0	86
0	143
0	119
0	108
0	26
0	0
0	30
0	30
0	30
0	30
0	30
0	30
41	399
1	0
1	34
0	34
0	33
0	37
0	34
0	37
483	0
3	71
0	71
0	0
0	0
155	0
17	9
2	0
0	0
3	601
84	601
1	858
5	858
26	21
7	26
2	83
0	83
12	34
1	0
0	0
0	0
0	0
0	126
0	110
0	115
0	77
0	102
0	118
0	107
0	69
0	73
1	64
0	55
0	65
0	42
0	42
0	40
0	40
8	22
17	59
2	2
4	13
0	0
0	0
0	20
0	20
0	20
0	20
0	0
3	18
0	0
81	6
0	0
0	115
0	118
0	108
199	222
0	0
0	423
0	423
4	420
0	0
0	0
1	0
0	0
0	0
80	180
135	29
401	786
213	203
2	19
7	0
589	736
260	294
49	1183
1	1183
17	3
3	0
21	6
122	6
25	448
0	405
1	425
334	0
0	0
0	722
0	892
5	892
11	0
0	0
0	71
97	202
0	1167
0	1167
0	1161
0	1219
0	1219
13	29
50	1078
6	1311
93	1420
4	0
42	0
0	0
7	0
0	0
5849	479
2170	108
6	233
37	233
0	1
1	61
0	61
0	61
2	61
0	55
0	344
0	348
0	347
0	345
0	361
1	363
0	365
0	362
0	362
0	364
0	347
0	301
0	345
0	347
0	299
0	301
0	144
0	144
0	144
0	144
0	0
269	0
0	0
1002	0
0	0
0	0
58	3
0	151
0	3
0	18
49	18
148	0
88	0
0	324
0	312
1	326
0	276
0	318
3	312
0	0
17	146
0	146
4	120
0	120
0	120
2	105
9	581
0	581
0	248
11	245
0	242
0	236
0	201
71	581
0	581
3	231
0	231
2	220
57	267
0	267
0	235
0	106
0	109
1	101
0	103
19	75
0	75
0	196
0	185
0	171
0	0
676	0
27	551
0	551
0	0
120	28
0	11
1	5
1	14
0	14
7	0
0	0
0	0
1	0
0	60
0	59
1	97
0	98
0	97
0	89
0	88
12	0
0	0
0	0
0	0
0	43
0	43
0	61
0	62
0	63
0	62
0	54
8	36
16	10
0	0
4	0
287	0
15	0
44	0
0	88
15	88
4	4
0	0
0	0
0	0
0	0
2	0
27	11
0	0
4	4
17	941
0	941
0	274
0	264
0	260
0	260
0	273
0	250
0	158
1	98
0	0
0	0
0	50
0	50
1	436
1	432
0	432
0	432
0	426
0	371
0	0
285	0
107	0
2	8
0	8
0	1998
4	1998
5	34
11	101
0	101
0	1
239	501
0	54
0	0
0	0
89	109
311	165
0	0
196	0
0	0
18	3
26	46
0	0
15	0
0	23
777	293
672	427
6	32
84	108
3	19
0	91
0	91
0	0
8	38
0	0
272	213
19	67
72	115
31	184
0	99
0	99
0	82
0	82
0	24
0	0
0	0
0	116
0	86
0	105
0	75
46	0
0	0
668	0
0	0
0	544
0	570
1	630
1	551
9	0
247	371
0	0
0	0
573	0
1	0
0	0
0	0
8	1
102	83
6	83
0	2886
0	3021
2	2844
0	2990
0	2879
0	2998
0	3028
227	2795
88	2795
0	288
0	280
0	276
24	0
0	0
81	0
110	0
1163	0
1	884
0	828
0	941
17	163
0	163
6	133
0	122
0	122
0	109
0	105
0	126
0	126
0	105
0	109
0	105
0	122
0	105
0	116
0	109
0	122
0	120
0	124
0	115
0	116
4	4
0	0
4	3
1	0
0	0
9	0
95	16079
0	16079
3	15465
0	15294
0	11219
0	0
29	386
0	0
0	0
13	1
0	1
0	1
25	0
0	85
0	88
0	72
3	82
0	54
23	26
0	0
0	0
0	93
0	54
0	49
0	43
0	92
0	53
1	2
58	26
2	15
0	15
0	15
0	15
0	0
114	0
0	0
1457	22
4	34
0	283
0	285
0	285
0	285
10	1076
14	1075
0	1075
1	1077
1	0
0	0
0	289
0	286
0	242
0	245
1	22
1	22
1561	1104
2181	1719
845	1719
0	480
0	480
0	478
0	480
0	0
0	0
0	0
0	0
1	4
2	0
0	22
0	0
2	3
4	0
0	0
0	0
0	0
512	0
9	0
243	10
0	10
1	15
25	589
1	4
0	15
0	50
10	1815
0	1421
2	11
0	9
0	9
49	602
90	282
2	1
6	16
0	8
83	3
2	3
548	26
0	352
0	352
0	351
0	0
0	0
0	0
1	0
2	97
0	85
0	84
0	83
16	95
79	0
36	0
12	1047
0	1047
427	0
182	0
203	46
0	0
0	0
10	38
15	46
0	0
1	6
0	18
0	0
2	43
0	0
0	56
0	50
0	16
0	16
0	16
0	16
0	0
0	34
0	0
0	12
0	0
0	0
0	27
0	0
6	0
0	3
0	3
64	4
5	8
17	15
0	1
0	0
10	12
3	19
2	0
50	0
10	18
25	72
4	4
2109	114
0	8
1	8
0	0
94	12
10	0
538	0
0	0
0	1767
0	1766
79	1764
12	910
234	506
1	506
10	123
0	123
91	445
0	445
10	0
120	1669
0	1664
0	1587
238	0
18	330
0	330
8	4
9	4
0	0
1	0
0	0
433	0
1	20
6	0
0	1
0	0
0	68
0	86
3	1
810	0
174	0
699	0
464	0
29	0
53	0
0	0
0	0
0	0
32	20
58	8
39	55
7	39
925	19
1	0
22	16
2	55
0	55
7	36
43	53
0	0
0	11
10	43
0	0
0	0
28	989
0	984
0	982
0	0
0	0
0	0
742	21
383	991
0	1128
0	1128
0	1128
16	5
0	172
0	170
0	168
0	172
0	0
1	9
0	0
10	648
0	648
0	0
0	0
0	58
0	57
7	44
0	299
0	194
0	267
0	194
0	162
0	315
0	315
7	39
0	0
2	39
1854	0
8	588
1	588
270	0
0	0
0	0
432	0
0	2025
0	1765
0	2018
876	0
46	0
1753	0
1051	0
32	0
40	0
362	0
0	0
551	156
0	0
0	2
0	2
0	2
0	94
1	45
0	1
0	0
0	40
0	4
0	4
0	32
0	31
0	3
1	6
0	18
0	18
0	7
1	0
0	0
0	21
0	21
202	0
8	912
19	891
7	890
41	24
1	0
156	0
26	0
48	0
91	0
0	0
26	638
0	638
0	0
0	1
4	0
482	0
295	0
0	131
13	131
5	806
0	806
0	0
0	0
0	0
1	0
0	0
1	0
116	878
0	878
0	0
43	0
0	0
449	0
10	250
0	250
0	45
0	45
0	0
514	0
4	0
22	0
267	153
0	153
13	52
13	52
0	0
1	0
4	0
368	19
8	0
9	496
17	496
1	0
479	0
0	181
0	170
0	115
0	106
8	111
1	84
1	178
0	180
2	1
0	0
9	9
11	3
45	3
46	0
0	325
0	332
0	332
0	339
0	402
0	409
0	409
0	416
0	412
0	419
0	419
0	411
0	414
0	418
0	421
0	421
0	426
0	418
0	425
0	428
0	393
0	395
0	392
0	400
0	400
0	402
0	399
0	407
0	402
0	399
0	406
0	409
0	374
0	381
0	382
0	386
0	389
0	383
0	390
0	393
0	367
0	364
0	374
0	371
0	0
0	466
0	466
0	465
0	426
0	425
0	211
0	189
0	167
1	204
2	41
0	15
1	26
12	0
10	4
1	0
6	7
631	86
40	109
0	109
0	0
10	91
0	38
0	38
8	38
0	38
2	0
28	64
0	0
4	18
26	0
4	323
0	323
0	0
130	0
4	0
571	0
1	43
24	34
102	61
0	74
0	74
0	73
0	72
0	70
0	66
0	73
0	58
52	0
0	52
0	51
0	51
0	49
0	47
16	16
0	252
0	252
0	252
8	80
0	80
18	0
0	0
5	2
0	0
582	0
0	23
0	23
18	0
0	0
0	0
0	45
0	45
3	45
1	45
0	41
1312	506
915	743
6	28
37	71
27	63
31	11
195	518
127	782
0	281
0	287
0	274
0	278
0	271
0	269
0	277
0	277
0	282
0	278
0	289
90	0
1	5
0	0
160	0
4	11
19	37
4	30
0	30
12	0
8	0
18	727
0	727
0	1
7	19
1	1
45	25
5	22
7	24
0	40
0	44
1	44
0	0
350	0
0	218
0	214
0	205
0	201
2	0
71	800
22	800
533	4693
0	4691
343	4693
97	0
80	0
0	122
0	122
7	0
53	0
406	0
28	746
0	746
0	0
2	0
51	4
705	0
580	3
2	34
1	34
10	4
0	0
372	0
6	0
115	492
0	492
0	0
0	0
0	0
0	18
0	17
0	0
0	14
0	13
0	14
0	12
0	12
0	0
0	0
1	0
0	354
19	354
0	183
0	163
314	0
0	0
0	0
0	0
1	29
0	29
16	169
0	169
0	0
601	0
38	0
7	0
72	1951
168	1951
0	0
287	0
0	130
0	130
5	309
7	246
0	269
556	0
3	0
0	0
0	0
0	0
4	48
0	46
0	48
0	51
0	51
639	0
0	533
3	533
0	84
49	43
55	40
301	6
0	0
213	0
48	0
0	144
0	151
0	152
0	141
0	156
0	148
0	133
0	143
0	134
9	5
8	3
736	3173
8	202
42	6079
1	908
0	847
0	2292
49	58
266	342
0	19
1	0
484	6094
2261	1779
3	377
17	377
4	2
36	0
2	2069
625	1558
14	2184
0	2195
0	2254
0	2342
2106	0
0	0
1369	0
241	0
1	0
118	32
0	73
2	86
0	86
0	0
776	0
1	0
1	394
2	394
79	825
0	807
0	807
0	825
0	0
0	0
575	0
0	0
23	154
0	154
0	0
0	31
0	0
9	1
0	384
0	381
0	363
0	394
0	340
0	343
0	322
6	0
0	0
578	0
43	0
27	0
0	4
0	0
10	617
0	630
0	226
1209	786
0	7
0	7
0	7
0	7
16	4
3	4
164	0
3	12
8	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	134
1	134
0	134
1449	0
5	375
0	375
0	142
1	141
1	141
0	137
0	138
0	4
1	7
3397	0
1	0
181	0
71	7
1238	0
1	0
480	0
397	451
14	451
4	0
0	0
56	0
57	600
0	4
21	0
134	0
0	0
0	9
0	9
54	346
0	340
112	48
0	1393
0	1595
0	1493
0	1622
1	0
298	4044
0	3828
19	850
0	179
0	178
0	18
0	18
0	16
0	439
0	439
0	20
0	20
0	667
0	667
351	0
31	0
1	0
24	0
136	0
60	0
143	7
12	17
3	17
5	265
0	265
2	254
38	1
4519	0
163	0
0	0
1014	0
6	1047
3	744
0	1004
5	1
30	0
236	0
271	1
0	150
22	150
10	1
11	1943
0	1945
0	1945
0	2
10	0
135	105
2	105
0	179
0	179
0	179
0	179
39	139
0	138
1	44
1	141
0	0
0	20
0	0
1	1
0	0
5	19
0	1
0	0
0	24
0	24
0	24
9	0
12	193
0	193
2	37
0	46
0	40
0	44
0	38
43	0
241	0
8	0
247	0
2	0
2	6
0	2
22	49
31	8
0	12
16	67
0	140
0	139
1	4
30	27
0	107
0	107
0	103
0	65
15	6
0	400
0	388
0	401
0	389
79	0
236	0
276	0
91	0
0	0
0	503
1	499
0	611
0	611
3	286
35	789
0	789
0	480
25	124
0	124
0	585
0	574
0	580
0	569
0	46
0	46
5	9
46	14
11	9
20	14
0	0
0	0
3	0
78	1030
0	1030
107	263
0	0
2	0
15	0
7	0
2	0
0	0
199	0
41	25
145	459
5	25
5	0
1	14
30	26
28	11
10	17
19	23
1630	586
9	2
0	0
28	548
1	548
174	0
5	533
0	533
0	536
7	536
0	490
0	0
0	0
0	0
0	371
4	371
1	0
0	809
0	746
2	797
0	0
0	0
0	82
0	82
3	0
2	332
3	332
0	316
6012	0
1	43
1	43
5	0
18	0
2	23
1	23
0	23
0	14
0	14
0	14
1214	0
2	0
50	444
0	377
0	3
0	3
229	0
39	1214
3	1214
3312	77
0	3
0	3
1	0
17	2
0	0
13	217
0	255
52	38
0	25
0	21
0	10
337	0
506	19
1	220
0	225
0	219
0	108
0	99
0	145
0	125
0	111
19	634
4	633
61	0
8	0
282	1
0	48
0	30
0	42
0	45
0	41
0	46
104	0
12	0
15	0
2	237
2	237
283	0
142	1690
0	1690
1	0
1064	0
15	157
0	157
0	25
4	25
0	25
3	6
0	6
5	0
0	3
0	3
128	0
0	1
0	1001
0	1001
226	0
56	0
0	297
0	287
0	297
0	288
0	284
19	284
0	289
0	177
0	291
0	290
0	285
0	273
0	283
0	279
0	270
0	297
0	287
288	0
5	0
0	0
2	2
0	0
2	53
2	1
192	0
997	0
66	45
0	45
18	138
0	138
4	215
0	220
0	220
0	206
0	206
1	215
6	0
55	0
0	0
1	2
5	12
101	2
5	14
100	55
5	2
146	22
22	20
1	0
0	0
79	0
14	277
0	277
26	0
1	0
92	0
0	0
0	490
0	506
0	407
0	423
30	315
0	315
1376	0
0	0
225	0
37	0
47	0
36	39
0	0
655	0
1	1
0	53
2	53
0	196
0	180
0	186
0	179
0	196
0	194
0	0
0	1182
0	1129
2	1164
0	1094
0	1041
11	0
0	4
147	0
107	3570
21	3570
0	6
0	0
1	0
0	0
4	5
0	6
0	6
0	1
0	0
0	0
59	1004
3	1004
94	0
4	0
0	0
5462	0
848	0
424	0
3	28
0	28
1	10
117	0
0	0
0	600
0	600
2135	0
6	674
0	677
3	616
0	615
498	0
4	5
17	3
53	0
5	65
1	65
388	140
67	140
0	0
0	108
0	107
0	91
134	0
1	0
107	0
34	973
0	973
981	844
0	0
52	214
0	214
3	0
0	140
0	138
0	134
0	137
0	17
0	17
349	4
20	0
32	0
0	24
0	24
0	24
2198	0
35	0
4	0
0	515
1	512
1	526
0	385
494	0
84	2
0	440
0	442
0	442
0	437
0	435
0	437
52	86
0	86
0	86
5	323
11	323
1033	0
12	0
0	4
120	39
85	0
8	75
0	75
0	275
0	274
0	272
1	90
358	616
47	194
216	650
718	58
89	58
0	1205
0	1141
0	474
0	410
0	0
4	0
314	0
0	593
180	593
206	0
111	0
2	0
128	681
0	681
0	30
0	31
0	15
0	0
0	0
23	29
0	0
0	0
1	3
128	3
0	831
7	831
184	0
556	0
3	0
28	1125
6	1125
45	756
0	681
0	756
4	112
1	112
0	104
16	15
1	0
0	1
74	18
19	0
0	0
21	849
0	849
0	150
0	150
0	150
0	150
0	144
421	38
2	113
1	113
725	0
221	0
967	38
0	213
0	212
10	184
0	215
0	214
251	0
0	494
0	592
0	524
0	301
2	310
0	305
141	47
219	3651
0	3500
138	2184
3	2111
0	0
0	0
0	0
0	200
0	200
0	196
0	48
0	48
306	0
182	0
12	96
0	96
0	0
1	0
13	91
0	91
7	0
28	0
0	287
0	281
0	276
0	268
0	273
0	278
0	282
0	277
61	0
12	0
6	503
41	503
8	472
40	480
1	480
5	6
0	4
26	5
0	0
3	15
6	17
0	0
5	7
6	15
13	58
27	20
3	2206
2	2116
6	2115
0	2206
3	2140
0	633
4	633
2883	0
78	0
503	0
671	0
818	0
79	1019
0	1019
187	1731
0	1731
17	0
362	0
213	7
245	7
0	0
0	95
0	26
0	30
0	91
0	30
87	55
36	66
2	225
20	55
0	236
0	210
2	108
0	234
2	0
3	0
0	0
1	177
0	174
0	157
3	0
33	271
448	347
0	5
0	5
0	136
0	156
5	1
0	51
0	53
1	49
0	50
0	50
0	51
0	53
0	68
0	66
3	0
0	500
0	494
0	494
0	488
16	500
10	437
2	243
0	242
0	243
0	243
1	243
21	1
0	0
31	114
0	114
18	689
2	681
0	689
1	1587
0	1587
1	1587
31	574
0	342
0	320
5	158
152	98
11	59
61	399
0	328
79	272
14	451
0	440
3	734
0	645
0	107
48	383
0	675
0	586
0	106
0	421
0	456
0	489
5	310
33	258
29	206
0	195
0	0
0	0
0	1
0	1
0	0
1	1
8	5
2	1
0	1
963	36
0	76
0	76
0	73
0	73
0	77
0	57
184	12
54	1430
0	1430
0	0
0	0
0	0
0	0
3	0
3	4
4	0
3	0
9	1
22	0
1632	0
3242	0
12	0
7	787
0	787
0	780
0	737
3	4
0	4
0	4
22	128
2	128
8357	0
15	10
0	8
9	116
0	85
0	64
3	84
90	82
8	11
13	130
34	90
4	35
0	35
0	0
318	8034
0	8034
0	0
0	13
0	0
0	0
0	0
4	12
0	15
2	2
0	0
0	125
0	118
0	0
0	0
0	0
6	0
0	1316
0	1300
3	1300
0	1209
281	0
55	0
489	0
0	1
0	0
0	1
0	1
0	1
0	16
0	16
0	0
132	42
0	106
0	95
0	73
0	60
0	66
0	0
5	173
0	173
29	112
16	75
1	1
42	54
28	111
0	0
1	10
5	100
36	51
0	18
0	18
0	0
48	97
13	243
0	250
1	251
78	521
0	521
0	393
6	312
0	312
0	309
7	417
1	417
427	0
6	773
0	773
1	0
0	0
47	0
0	1419
0	1416
0	1417
0	1417
0	1416
0	1414
0	1413
0	1044
0	1045
0	1045
0	1388
0	1387
0	19
0	19
0	19
0	621
0	620
0	616
0	615
17	0
18	2008
1	1758
0	1758
0	1953
63	1197
0	1197
0	337
4	337
0	337
0	336
885	0
0	264
0	264
0	264
0	1221
0	1221
0	2
0	2
150	0
262	0
130	0
0	0
1	320
1	310
0	320
1421	0
402	0
85	11
0	0
1	349
104	349
2	0
0	33
3830	0
0	2796
0	2627
0	2627
0	2779
61	1142
0	1142
8	581
1	581
50	0
214	0
0	177
0	178
0	168
4	192
0	190
0	169
0	194
0	167
0	192
0	189
0	168
0	162
0	183
357	0
0	311
0	299
0	301
8	304
0	297
1	0
10	0
0	18
0	18
2	2
0	2
487	0
11	610
0	610
0	538
3	34
0	34
2666	0
18	0
9	385
0	385
3	12
2	12
0	8
76	515
0	507
38	1110
0	1110
10	522
1	522
1	401
3608	0
722	0
0	1594
0	1591
2	805
99	0
17	150
0	150
1031	0
0	58
1427	0
67	979
0	979
0	957
8	331
0	331
3	483
0	465
0	472
310	0
0	37
1	1729
0	1669
1	1673
18	1693
0	3
0	0
370	0
0	16
0	11
0	9
0	8
0	9
0	15
0	14
0	9
0	16
0	47
0	47
1393	0
0	0
361	6
67	0
364	1
283	0
12	0
0	0
3	0
1345	2102
1827	2102
1	0
8	0
0	0
56	0
2	0
307	3672
0	3642
0	3441
0	619
0	605
2	604
2	0
0	121
0	121
3	3399
11	3399
0	0
77	0
331	0
65	259
0	259
131	0
13	808
0	808
0	749
0	0
0	0
0	0
0	0
0	0
3	0
0	9
0	9
29	0
87	8
4	32
0	32
26	7
3	6
58	0
0	2091
0	2088
0	1894
0	1891
245	763
486	122
174	122
0	0
257	0
60	0
0	154
1	154
0	55
4	55
3	307
0	304
0	307
0	307
0	0
140	1449
0	1449
15	1695
0	1695
0	1185
6	1557
14	0
4	0
248	0
0	1801
0	1801
9	1771
0	1801
31	1771
0	1801
0	1521
0	1521
0	477
1	444
0	410
6	416
9	471
0	0
2177	0
11	1
8	0
80	0
62	1
152	0
2	58
0	58
0	113
0	113
1	113
0	113
9	113
0	0
0	768
91	768
0	1016
0	1016
11	1054
0	1054
9	0
0	0
338	0
32	0
407	0
4	0
419	0
1	0
0	1
4933	1
20	0
2	0
0	76
10	76
203	1098
0	1098
0	185
1	185
7	176
0	176
1215	0
42	9
25	9
1	27
0	27
5	855
39	855
0	0
0	0
997	0
752	0
13	475
0	469
0	459
0	37
0	32
0	27
42	491
1	366
1	376
97	29
462	0
340	0
1041	0
2	0
0	0
350	0
2	0
0	1
16	0
1	1057
0	1057
0	0
20	0
217	0
22	0
20	0
6	44
0	44
9	0
13	0
1210	542
1	775
2	775
0	775
1	0
22	298
27	298
299	0
1597	0
2	50
0	50
0	50
0	507
0	483
0	478
0	487
0	459
0	489
0	540
0	561
0	599
0	620
0	678
0	619
0	540
0	562
0	473
0	498
0	561
0	474
0	441
0	516
0	479
0	476
0	452
2	0
3787	0
115	0
94	0
0	3904
47	3913
172	0
0	365
11	365
0	365
0	365
5	925
3	925
3	899
314	300
205	300
3	738
0	734
5	733
0	553
0	538
0	528
1	523
0	527
0	537
0	552
0	540
0	540
0	515
0	540
0	530
0	525
1	0
0	62
15	0
319	0
0	1
8	32
0	32
2	16
2	1
2	0
4	65
39	65
11	0
16	173
0	173
896	0
0	89
0	35
2	35
379	309
4	309
0	0
0	439
0	436
0	461
0	465
0	462
10	293
0	293
4	269
9	0
5	111
0	108
4	111
