UniqueCount	AmbigCount
0	1540
120	1541
92	0
113	0
0	117
1	117
3	0
86	0
423	0
24	1017
0	1017
0	0
2	0
71	1
456	0
997	3
0	19
0	19
649	1
0	0
627	0
1	0
113	414
0	414
1	0
2	6
0	6
0	95
0	88
0	0
0	97
0	85
0	90
0	17
2	17
0	0
0	0
0	0
0	249
3	249
1	145
0	135
316	0
1	0
0	0
0	0
0	155
0	151
85	812
1	807
0	0
310	0
23	0
0	0
41	746
6	746
0	0
1089	0
0	219
0	219
6	258
11	217
0	227
761	0
0	0
0	0
0	0
0	0
5	47
0	45
0	48
0	54
0	54
468	0
0	341
1	341
0	107
43	45
59	46
220	5
0	0
213	0
87	0
6	211
0	216
0	220
0	201
0	218
0	208
0	191
0	206
0	201
10	2
6	0
537	1738
2	23
0	855
1	968
0	905
0	823
4	21
13	56
2	2
0	0
0	854
910	364
6	384
16	384
22	9
37	0
4	741
160	609
8	791
0	802
0	779
0	827
1610	0
0	0
1420	0
167	1
0	0
171	33
0	89
10	106
1	106
0	0
481	0
1	0
1	289
13	289
43	538
0	532
0	532
1	540
0	0
0	0
358	0
0	0
47	217
0	217
1	0
0	56
1	0
1	0
0	88
0	82
0	81
0	89
0	69
0	75
0	68
2	0
0	0
279	0
25	1
55	0
3	1
0	0
3	392
0	407
0	173
1153	732
0	12
0	12
0	12
0	12
23	22
3	6
134	0
10	13
10	17
0	3
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	165
0	165
0	165
981	0
8	861
2	861
0	250
0	249
0	248
1	248
0	249
0	0
2	5
4522	0
2	0
164	0
92	13
2059	0
0	0
684	0
417	499
22	499
23	1
0	0
120	1
51	569
0	12
9	0
120	0
1	0
0	5
0	5
56	235
0	227
92	36
0	1785
4	2075
0	1871
0	2106
2	0
177	2483
1	2328
9	499
0	64
0	64
0	33
0	33
0	32
0	731
0	731
1	1
0	1
5	947
1	947
63	0
25	2
0	0
18	0
251	0
5	0
258	14
28	29
7	29
10	361
2	361
10	329
64	0
3	0
232	0
0	0
1348	0
5	704
5	506
0	676
0	0
6	0
345	0
378	1
1	144
19	144
1	0
5	1468
0	1477
0	1477
0	0
0	0
31	7
1	7
4	446
0	446
0	446
1	442
30	126
0	125
0	30
0	127
0	0
0	1
0	0
2	0
23	0
1	0
0	0
1	1
0	3
0	3
0	3
0	0
0	0
0	0
1	103
0	130
0	108
0	124
0	102
140	0
433	0
14	0
637	0
5	0
3	0
4	0
12	36
6	2
0	5
4	46
0	64
0	64
0	5
9	11
0	64
0	64
0	64
0	39
1	0
0	814
0	795
0	820
0	801
95	0
221	0
351	0
35	0
3	0
0	354
0	350
0	426
0	427
1	205
67	1244
0	1244
1	797
29	148
0	148
0	512
0	500
0	501
0	489
0	8
0	8
28	18
2	4
19	18
1	4
0	0
0	0
3	1
320	4264
2	4264
357	1055
0	0
3	0
0	0
0	0
0	0
0	0
278	0
48	14
150	400
0	12
1	0
1	1
15	9
6	7
3	6
10	4
1287	464
2	1
2	0
46	1617
1	1617
205	0
10	778
0	778
0	789
6	789
0	697
0	0
0	0
1	0
0	475
5	475
0	0
0	3675
0	3265
27	3639
0	0
0	0
2	96
3	96
17	0
1	399
1	399
0	361
4414	0
4	81
2	81
3	0
28	0
5	33
3	33
0	33
0	1
0	1
0	1
1400	0
0	0
27	404
0	345
0	3
0	3
236	0
23	874
1	874
3577	106
0	2
0	2
0	0
16	2
0	0
53	642
0	666
25	24
0	10
1	10
1	3
1090	0
930	16
0	213
0	216
0	213
0	100
0	100
0	140
0	127
1	118
15	660
7	657
308	0
0	0
78	0
1	52
0	28
0	50
0	52
0	50
0	50
330	0
12	0
7	0
5	181
0	181
328	0
146	2194
0	2194
0	0
899	0
10	263
0	263
0	33
0	33
0	33
10	30
0	30
0	0
0	0
0	0
22	0
0	0
1	852
0	852
403	0
85	0
0	550
0	530
0	557
0	535
0	524
10	524
0	531
2	351
0	534
0	538
1	527
0	510
0	530
0	507
0	504
0	549
0	529
10	0
0	0
0	0
1	0
0	0
4	73
2	0
241	0
1027	0
117	139
1	139
16	169
0	169
20	485
0	489
0	488
0	471
0	470
0	485
3	0
56	0
0	0
0	0
3	1
2109	57
8	15
96	62
38	54
2936	398
122	322
0	0
0	0
0	0
10	207
2	207
101	0
0	0
183	0
0	0
0	441
0	446
0	382
0	387
34	362
0	362
518	0
0	0
490	0
31	0
1	0
54	23
1	0
985	0
0	0
0	73
0	73
0	458
0	429
0	437
0	433
0	450
0	449
0	0
0	1524
0	1487
3	1516
0	1426
0	1389
16	0
2	1
274	0
71	2394
14	2394
0	2
0	1
9	0
0	0
4	0
0	0
0	0
0	5
0	0
0	0
0	1
0	1
203	0
26	0
0	0
7357	0
1073	1
397	0
5	87
0	87
5	31
98	0
1	0
0	827
0	827
2135	0
7	683
0	688
6	635
0	636
512	0
4	0
1	3
56	0
3	53
0	53
731	235
3	235
11	0
0	173
0	170
1	160
444	0
8	0
422	0
6	825
0	825
1013	798
1	0
29	159
0	159
3	0
0	309
0	308
0	294
0	297
0	16
0	16
657	5
2	0
8	0
0	55
0	55
0	55
2684	0
12	1
0	0
1	368
0	365
0	371
0	282
663	0
37	1
0	872
0	874
0	874
0	856
0	866
0	868
95	143
1	143
0	143
12	565
30	565
518	0
13	1
0	0
189	67
324	0
2	40
0	40
0	323
1	320
0	312
0	32
118	212
279	87
74	223
339	120
244	120
0	1999
0	1882
0	964
0	847
3	0
12	0
413	0
0	542
141	542
189	0
130	0
15	0
235	1056
0	1056
0	40
0	40
0	9
0	0
0	0
18	33
0	0
0	0
0	1
105	2
2	1228
2	1228
329	0
234	0
0	0
30	1285
2	1285
28	531
0	487
0	531
3	159
2	160
0	132
7	17
0	0
0	0
58	18
0	0
4	0
20	836
0	836
3	262
0	262
2	262
4	262
0	243
449	30
6	200
1	200
390	0
69	0
923	30
0	198
0	196
2	173
0	196
0	194
253	0
0	624
0	709
3	609
0	441
1	453
0	444
254	155
139	2110
0	2012
111	1502
5	1432
0	5
0	4
0	4
0	282
0	287
0	276
0	67
0	67
248	0
57	0
15	167
0	167
0	0
0	0
13	113
0	113
16	0
44	0
0	333
1	332
0	300
0	317
0	327
0	328
0	332
0	322
36	0
36	0
4	628
36	628
10	593
61	542
1	542
1	0
0	1
0	1
0	0
6	5
1	1
0	0
2	4
1	2
30	19
16	5
3	1221
1	1158
14	1158
0	1221
2	1168
0	621
14	621
966	0
27	0
503	0
1246	0
1047	0
89	1221
0	1221
183	1564
3	1564
45	0
486	0
153	4
69	4
0	0
0	91
0	18
0	24
0	85
0	24
149	95
24	55
0	231
31	95
0	193
1	169
1	74
1	192
5	0
4	0
1	0
1	214
0	207
0	191
0	0
115	145
222	211
0	19
0	19
0	105
0	142
18	5
0	103
0	103
0	96
2	90
0	91
0	106
0	106
0	96
0	96
17	0
0	519
0	509
0	516
0	506
19	518
13	430
4	266
0	263
0	263
0	266
1	262
12	7
0	0
29	74
0	74
18	540
18	532
2	540
2	1145
0	1144
1	1145
27	251
0	147
0	140
2	69
95	86
6	38
35	194
0	151
40	146
8	174
0	171
0	341
0	295
10	73
10	199
0	299
0	253
0	71
0	268
1	290
0	309
21	162
56	138
19	120
0	114
1	0
0	0
0	0
0	0
0	0
0	0
1	0
1	1
0	1
468	12
0	92
0	95
0	89
0	86
0	98
0	68
459	19
46	1706
0	1706
0	0
1	0
0	0
1	0
1	0
0	5
0	0
0	0
0	0
7	0
2075	0
380	0
2	0
1	145
0	145
0	142
0	129
0	0
0	0
0	0
35	348
3	348
5530	0
20	21
0	13
43	385
0	181
0	161
4	179
572	303
23	40
144	481
103	305
1	0
0	0
0	0
40	1772
0	1772
0	0
0	13
0	0
0	0
0	0
1	6
0	0
2	1
0	0
0	40
0	39
0	0
0	0
0	0
0	0
0	336
0	332
3	332
0	311
386	0
90	0
617	0
0	1
0	0
0	0
0	0
0	0
0	22
0	22
1	3
88	43
0	125
0	111
0	163
0	133
2	156
1	0
2	85
0	85
0	17
24	39
1	5
1	7
1	8
0	0
0	1
0	13
3	12
0	14
0	14
0	0
4	6
21	180
0	185
0	186
62	487
0	487
0	353
7	305
0	305
0	302
9	334
0	334
571	0
6	279
0	279
0	0
0	0
13	0
0	1558
0	1570
0	1571
0	1570
0	1555
0	1567
0	1567
0	1106
0	1107
0	1106
0	1552
0	1551
0	9
0	9
0	9
0	378
0	377
0	375
0	374
12	0
9	1761
1	1512
0	1517
4	1720
59	1413
0	1413
0	479
7	480
0	479
0	478
1250	1
0	276
0	276
0	276
0	942
0	942
0	3
0	3
261	0
202	1
159	0
0	0
0	561
0	559
0	561
1092	0
195	0
121	6
0	0
1	220
41	220
1	0
1	30
1552	0
1	3290
2	3048
0	3048
0	3265
25	461
0	461
11	742
2	742
79	0
309	0
0	285
0	288
0	289
12	326
0	314
0	289
0	329
0	286
0	317
0	311
0	286
0	277
0	302
513	0
0	352
0	338
0	344
5	341
0	334
5	0
13	0
0	0
0	0
0	0
0	0
165	0
24	944
0	944
2	829
0	0
0	0
1506	0
3	0
6	435
1	435
8	4
6	4
0	1
10	34
0	32
5	222
0	222
15	541
3	541
0	430
2870	0
925	0
0	1817
0	1808
4	945
144	0
21	216
2	216
578	0
0	142
1752	0
37	598
0	599
0	593
11	572
0	572
6	914
0	889
0	886
527	0
3	51
1	676
0	646
0	649
27	658
0	6
0	0
57	0
1	28
0	19
0	16
0	16
0	16
0	28
0	28
0	19
0	27
0	86
2	86
1640	0
0	0
297	0
139	0
213	2
211	0
1	0
0	0
1	0
4035	4006
1090	4006
0	0
1	0
0	0
64	0
3	0
560	6482
0	6389
0	6149
0	669
0	654
5	659
2	0
0	174
0	174
2	2498
4	2498
0	0
154	0
634	0
47	294
0	294
236	0
15	692
0	691
1	643
0	0
0	0
0	0
0	0
0	0
12	0
0	10
0	10
24	0
39	3
1	27
0	27
37	1
60	9
268	0
0	2730
0	2730
0	2549
0	2549
429	946
316	58
131	58
0	0
3268	0
108	0
1	250
3	250
0	63
3	63
4	312
0	305
0	314
0	314
0	0
174	1738
0	1738
20	714
0	714
0	532
9	641
13	0
0	0
287	0
0	1201
0	1201
2	1170
0	1201
1	1170
0	1201
0	986
0	986
0	838
1	789
0	742
12	743
7	825
0	0
1085	0
4	0
5	0
75	0
35	0
50	0
4	73
0	73
0	229
0	229
0	229
0	230
18	230
1	0
0	821
110	821
0	561
0	561
7	562
0	562
17	0
0	0
314	0
16	0
241	0
22	0
84	0
1	0
0	0
685	0
33	0
4	1
0	65
6	65
84	572
0	572
0	157
0	157
12	177
0	177
967	0
11	5
8	4
5	82
0	82
3	1276
84	1276
0	0
0	1
1941	0
599	0
0	85
0	85
0	83
0	40
0	30
0	34
48	91
0	52
1	62
86	28
0	0
378	0
1374	0
2	0
0	0
758	0
0	0
0	0
80	0
1	470
0	470
0	0
0	0
2	0
8	0
5	0
5	51
0	51
8	0
15	0
462	185
1	571
6	571
0	571
0	0
29	467
21	467
390	0
3726	0
10	81
0	79
1	81
0	709
0	679
0	682
0	700
0	642
0	686
0	749
0	778
0	810
0	838
0	941
0	878
0	749
0	779
0	679
0	706
0	778
0	675
0	639
0	717
0	689
0	679
0	649
1	0
2	0
131	0
107	0
0	1756
24	1762
48	0
0	643
32	638
0	643
0	638
7	1293
2	1293
1	1237
355	256
179	256
4	667
0	663
0	662
0	590
0	555
0	555
0	546
0	553
0	553
0	588
0	577
0	579
0	542
0	560
0	560
0	542
0	0
0	95
25	0
379	0
0	0
12	54
1	54
3	21
1	3
0	0
26	39
49	39
9	0
23	244
0	244
1166	0
0	38
3	30
0	30
311	228
7	228
0	0
0	149
0	147
0	150
0	153
0	151
13	421
0	421
8	384
1	0
8	143
1	141
4	143
0	143
0	0
0	0
0	0
