UniqueCount	AmbigCount
1	63
42	23
5	0
24	22
20	2596
0	2596
0	0
10	60
0	58
0	50
1	114
0	114
22	0
362	0
57	7
766	0
0	0
0	0
0	0
408	0
0	0
0	1206
1	1202
0	1203
0	687
2	683
0	0
1	48
0	504
0	518
0	504
0	498
1	499
84	0
381	0
1	2223
0	2223
2	2185
0	891
0	887
0	889
0	892
0	895
0	886
0	820
0	816
0	821
0	819
0	816
0	819
869	0
0	1
0	0
38	1
0	183
1	175
26	0
35	21
389	0
0	0
5	0
54	16
0	57
0	77
0	57
0	57
0	77
0	57
0	633
0	598
0	599
0	634
0	559
0	560
4	542
143	0
1	0
0	44
0	49
0	48
0	43
0	215
0	226
0	217
0	213
0	213
0	211
7	199
0	232
0	245
0	217
0	234
0	226
1	0
1	0
331	0
0	0
2843	0
0	0
0	1
0	1
0	1
166	0
1	2
18	156
1	156
0	1
95	0
1	485
0	485
0	412
81	428
0	428
144	228
69	100
0	0
42	121
0	624
0	623
0	0
122	198
128	599
145	66
235	593
83	26
1701	272
37	43
3209	0
0	48
2	48
51	6
785	0
20	4
1	4
6	99
0	99
0	0
231	0
0	0
3	310
2	310
35	0
0	0
20	0
1751	0
21	6
0	0
0	10
0	10
0	10
94	0
0	0
1210	0
26	0
150	0
0	207
0	221
0	201
0	232
0	252
0	163
0	143
0	174
0	217
0	166
0	186
0	197
0	139
1	215
4	215
0	197
0	210
1	135
0	192
0	215
0	209
0	37
0	36
0	37
0	33
0	25
0	32
0	36
0	32
0	1059
0	1044
0	1066
0	1051
0	973
0	1072
0	1038
0	1023
0	1057
0	979
0	964
0	571
0	615
0	620
0	565
0	523
0	566
0	572
0	549
0	500
0	554
0	505
0	570
0	503
0	591
0	481
0	596
0	516
0	490
0	470
0	537
0	538
0	472
0	587
0	582
0	539
0	521
0	467
0	533
0	558
0	448
0	563
0	528
0	607
0	574
0	579
0	612
0	2
0	2
14	432
1	432
0	0
0	0
0	0
0	0
286	0
29	9
85	265
0	566
0	555
0	571
0	547
0	106
0	238
0	238
0	174
0	157
0	225
1	89
0	205
0	161
0	232
0	193
0	173
0	72
0	0
1	31
0	33
0	31
0	31
0	31
0	33
64	477
0	1
1	37
0	37
0	37
0	39
0	37
0	39
462	0
3	33
0	33
0	0
0	0
186	0
26	11
2	0
0	0
0	518
102	518
2	706
3	706
21	11
6	15
5	76
0	76
15	13
0	0
0	0
0	0
0	1
0	209
0	194
0	186
0	144
0	179
0	194
0	171
0	129
0	136
0	128
0	102
0	121
0	95
0	95
0	92
0	92
20	45
46	106
0	3
2	24
1	3
10	0
0	63
0	63
0	63
0	63
0	1
5	56
0	0
53	19
13	4
0	202
0	204
0	182
229	230
0	0
0	945
2	945
7	946
0	2
0	2
0	0
0	0
0	0
152	236
63	16
227	552
301	312
8	17
37	0
223	553
383	500
60	1112
1	1112
10	6
0	0
180	83
1508	83
29	445
0	412
0	417
396	0
0	0
0	754
0	901
2	899
13	0
0	0
0	41
52	127
0	1450
0	1450
0	1445
0	1529
0	1529
27	73
17	1230
5	1361
47	1495
1	0
9	0
0	0
9	0
0	0
5085	418
2080	107
3	298
41	298
0	3
1	75
0	74
0	75
2	73
0	63
0	363
0	359
0	362
0	359
0	390
7	393
0	386
0	386
0	386
0	389
0	362
0	326
0	359
0	358
0	323
0	322
0	93
0	93
0	93
0	93
0	0
253	0
0	1
225	0
47	0
0	0
22	11
0	83
0	1
0	34
53	44
99	0
146	0
0	436
0	420
1	436
0	373
0	432
8	417
0	0
29	156
1	156
12	160
0	160
0	160
0	84
22	1058
0	1053
0	334
20	333
0	325
0	314
1	263
60	528
0	528
0	196
0	196
1	189
38	256
0	256
0	233
1	273
0	276
0	265
0	264
53	305
0	303
0	610
0	579
1	548
0	0
753	0
38	759
0	759
0	1
157	33
0	15
0	9
7	33
0	33
33	2
0	0
0	0
0	0
0	52
0	51
1	61
0	61
0	60
0	49
0	48
66	1
1	0
0	0
0	0
0	33
0	33
0	42
0	43
0	44
0	43
0	39
6	31
93	0
0	0
7	0
376	0
38	0
102	0
0	69
9	69
10	3
0	0
0	0
0	0
0	0
6	0
7	7
0	0
4	6
25	1095
1	1095
0	467
0	449
0	451
0	430
0	467
0	412
0	304
1	205
5	0
0	0
0	33
0	33
0	381
1	380
0	380
3	380
0	369
0	313
0	0
106	0
146	0
1	6
0	6
0	2863
6	2863
12	44
9	118
0	118
0	5
130	207
0	97
0	0
0	0
1	1
14	11
1	0
145	0
0	0
35	11
62	51
0	1
3	0
0	35
302	120
385	218
2	63
71	158
3	17
0	126
0	126
36	0
23	34
2	0
156	136
37	136
30	99
44	198
0	154
0	155
0	142
0	142
0	43
0	0
0	0
0	236
0	185
0	229
0	178
29	0
0	0
447	0
0	0
0	443
0	459
0	511
0	445
6	0
280	311
0	0
0	0
450	1
0	0
0	0
0	0
14	15
43	28
3	27
0	3495
0	3594
6	3464
0	3541
0	3477
0	3558
0	3612
220	2335
137	2335
0	381
0	377
0	370
9	0
0	0
48	0
59	0
1111	0
2	867
0	798
0	898
42	347
0	347
13	250
0	229
0	228
0	206
0	206
0	228
0	228
0	206
0	206
0	206
0	228
0	206
0	228
0	206
0	228
0	226
0	226
0	215
0	218
2	9
0	0
7	1
1	0
0	0
41	0
140	26653
0	26653
15	25406
0	25133
0	18292
0	0
22	258
0	0
0	0
99	15
0	0
0	0
15	0
0	110
0	123
0	104
3	108
0	71
2	0
0	0
0	0
0	121
0	81
0	71
0	66
0	120
0	80
7	4
1	0
0	2
0	2
0	2
0	2
0	0
316	0
0	0
2419	8
4	101
1	358
0	361
0	361
0	359
14	1083
12	1086
0	1083
1	1086
0	0
0	0
3	277
0	277
0	237
0	237
2	23
0	23
1474	1069
3776	2775
1181	2775
0	640
0	640
1	640
0	637
0	0
0	0
0	0
0	0
1	2
3	0
0	28
0	0
2	7
1	0
0	0
0	0
0	0
298	0
7	0
106	1
0	1
2	46
75	1270
7	14
0	46
0	35
13	4395
0	3537
10	27
0	48
0	48
138	1261
179	718
12	2
12	27
0	46
131	8
16	5
721	39
0	126
0	126
0	124
0	0
0	0
0	0
0	0
1	173
0	163
0	162
0	156
19	166
82	0
12	0
17	1118
0	1118
384	0
164	0
210	55
1	0
0	0
7	28
15	55
2	0
5	5
0	15
0	0
0	24
0	0
0	25
0	21
0	4
0	3
0	3
0	4
0	0
0	13
0	0
0	0
0	0
0	0
0	13
0	0
1	2
0	1
0	1
2	0
0	1
2	0
0	0
0	0
1	5
1	1
1	0
23	0
3	30
302	566
4	3
688	22
0	0
0	0
0	0
108	11
2	0
480	0
0	0
0	1553
0	1553
57	1553
7	835
357	906
2	906
4	162
0	162
95	583
0	583
25	0
144	1629
0	1627
0	1552
23	0
8	301
0	301
1	0
3	0
0	0
0	0
0	0
563	0
2	15
3	0
0	0
0	0
0	51
0	69
0	0
1471	0
257	0
539	0
234	0
56	0
39	0
0	1
0	1
0	1
30	29
57	17
40	29
8	20
3	0
5	3
16	3
0	71
0	71
7	36
16	32
0	0
4	8
2	19
0	0
0	0
2	224
0	222
0	221
0	0
0	0
0	0
198	16
96	208
0	245
0	245
0	245
9	2
2	251
0	247
0	241
0	251
0	0
1	8
0	1
6	543
0	543
0	0
0	0
0	36
0	35
5	24
0	321
1	215
0	290
0	215
0	184
4	355
1	355
1	4
0	1
1	11
1780	0
13	842
1	842
210	0
0	0
0	0
318	0
0	1494
0	1348
0	1486
948	0
51	0
1901	0
1072	0
27	0
82	0
515	0
0	0
621	154
0	0
0	2
0	2
0	2
0	54
35	482
0	2
0	0
87	324
0	2
0	2
48	261
0	244
9	136
0	237
0	441
0	437
19	257
0	5
0	0
0	614
0	614
10	0
20	1355
25	1330
8	1328
46	27
0	0
167	0
14	0
2	0
86	0
0	1
13	506
0	506
0	0
0	0
0	0
99	0
338	0
0	112
9	112
14	1062
0	1062
0	0
0	0
0	0
0	0
0	0
0	0
43	486
0	486
0	0
9	0
0	0
304	0
10	365
1	365
3	41
0	41
0	0
254	0
0	0
32	0
287	200
0	200
9	37
12	37
0	0
0	0
0	0
0	0
0	0
24	754
26	754
0	0
514	0
0	390
0	374
0	257
0	243
23	252
2	198
0	379
0	389
2	4
4	8
29	17
0	0
8	0
19	0
0	274
0	275
0	283
0	284
0	305
0	314
0	306
0	315
0	309
0	310
0	318
0	312
0	317
0	313
0	318
0	326
0	319
0	321
0	322
0	327
0	298
0	306
0	301
0	307
0	299
0	307
0	310
0	308
0	315
0	302
0	311
0	316
0	285
0	286
0	289
0	295
0	290
0	292
0	293
0	296
0	284
0	281
0	285
0	282
0	0
1	765
0	765
0	765
0	696
0	696
0	312
0	269
0	265
0	307
58	56
0	22
3	22
10	0
11	5
2	12
10	11
690	99
56	206
0	206
0	0
15	110
0	38
0	38
0	38
0	38
2	0
29	84
0	0
3	34
24	0
15	408
0	408
0	0
36	0
1	0
602	0
3	58
22	58
63	78
0	96
0	96
0	95
0	95
0	89
0	84
0	96
0	82
34	0
0	170
0	166
1	169
0	156
0	150
28	25
0	223
0	223
2	223
1	41
1	41
17	0
0	0
14	1
0	0
642	0
1	38
0	38
37	0
0	0
0	0
0	128
0	128
3	128
9	128
7	108
90	34
15	20
3	70
14	41
11	37
6	8
9	29
5	20
0	221
0	221
0	216
0	217
1	216
0	212
0	220
2	220
0	223
0	222
0	225
117	0
4	5
0	0
57	0
5	8
38	50
4	33
0	33
2	0
9	0
15	1239
0	1239
0	1
5	15
0	1
43	23
5	15
8	14
0	81
0	84
0	83
0	0
290	0
0	506
0	495
0	467
0	456
10	0
12	431
12	431
296	4215
0	4215
308	4216
54	0
113	0
0	70
0	70
5	0
97	0
450	0
33	858
0	858
0	0
2	0
31	2
452	0
788	6
0	38
0	38
714	1
0	0
561	0
1	0
118	469
0	469
0	0
0	2
0	2
0	69
0	67
0	0
0	69
0	67
0	66
0	27
3	27
0	0
0	0
0	0
0	234
4	234
4	135
1	125
246	0
2	0
0	0
2	0
0	102
0	102
74	649
0	649
0	0
481	0
61	0
1	0
79	1582
38	1582
0	0
661	0
0	153
0	153
7	255
15	217
0	219
789	0
0	0
0	0
0	0
0	0
0	44
0	45
0	47
0	58
0	58
413	0
0	434
3	434
0	94
50	43
84	43
198	8
0	0
229	0
124	0
3	170
0	177
0	179
0	170
0	179
0	172
0	163
0	170
0	162
5	1
4	2
106	417
8	75
0	243
0	247
0	227
0	180
20	65
65	153
4	4
0	0
2	243
281	108
4	313
15	313
21	9
39	0
2	1727
547	1427
10	1803
0	1826
0	1795
0	1908
1876	0
0	0
1732	0
176	1
0	0
126	28
1	80
6	97
3	97
0	0
790	0
0	0
0	205
5	205
42	491
0	487
0	487
2	492
0	0
0	0
354	0
0	0
39	170
0	170
0	0
0	35
1	1
9	2
0	580
0	570
0	535
0	604
0	518
0	528
0	483
1	0
0	0
255	0
31	0
12	0
2	8
0	0
3	372
0	378
0	158
1104	720
0	30
0	30
0	30
0	30
52	47
16	17
259	0
5	11
30	38
0	8
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
5	123
0	123
0	123
863	0
2	199
0	199
0	161
3	161
2	161
0	156
0	156
1	1
0	8
4358	0
1	0
208	0
108	15
1723	0
2	0
668	0
387	451
12	451
18	0
0	0
53	0
36	549
12	31
2	0
75	0
4	0
0	8
0	8
19	86
0	86
27	11
0	1927
1	2178
0	2044
0	2219
2	0
287	3796
2	3588
13	614
0	92
0	94
0	17
0	17
0	13
0	603
0	603
0	1
0	1
5	824
0	824
353	0
134	15
0	0
11	0
188	0
30	0
249	22
16	14
11	14
3	298
0	298
2	254
72	0
1	0
191	0
0	0
1176	0
2	648
2	478
0	618
6	2
22	0
357	0
398	0
0	133
13	133
0	0
11	2058
0	2067
0	2067
0	1
0	0
55	28
0	28
10	398
0	398
0	398
1	396
12	97
0	98
0	32
0	101
1	0
0	1
0	0
1	0
92	0
2	0
2	0
2	0
0	10
0	10
0	10
0	0
0	1
0	1
0	90
0	113
0	96
0	106
0	89
102	0
246	0
10	0
453	0
4	0
2	1
2	0
27	62
25	4
0	9
20	72
0	88
0	90
1	7
12	24
0	90
0	90
0	81
0	65
2	0
0	620
0	603
0	620
0	603
75	0
212	0
273	0
28	0
1	0
0	325
0	319
1	371
0	371
7	193
49	1176
0	1176
4	797
23	125
0	125
0	407
0	389
0	406
0	388
0	11
0	11
24	10
11	7
13	10
8	7
3	0
1	0
5	2
644	7874
0	7874
707	2007
0	0
3	0
1	0
0	0
0	0
0	0
213	0
42	17
189	480
1	15
4	1
0	5
15	12
1	6
8	8
5	14
1545	581
3	0
15	0
40	1300
2	1300
138	0
9	687
0	687
0	698
7	698
1	640
0	0
0	0
0	0
0	433
8	433
1	0
0	846
0	753
5	840
0	0
0	0
0	99
3	99
12	0
0	489
2	489
1	436
5225	0
0	87
0	87
3	0
12	0
6	19
0	19
0	19
0	14
0	14
0	14
1250	0
0	0
33	337
0	287
0	6
0	6
152	0
9	539
1	539
2972	78
1	7
0	7
1	0
12	0
0	0
45	472
0	491
17	19
0	9
0	7
0	5
899	0
681	21
4	292
0	299
0	288
0	150
0	148
0	156
0	132
3	122
15	741
1	735
126	0
0	0
111	2
1	25
0	16
0	23
0	25
0	23
0	23
161	0
15	3
20	2
1	297
2	297
247	0
126	2342
0	2342
0	0
990	0
13	185
0	185
0	35
0	35
0	35
3	22
0	22
0	0
0	0
0	0
31	0
0	0
0	928
0	928
277	0
55	0
0	497
0	489
0	502
0	490
0	481
5	481
0	489
1	336
0	491
0	492
1	483
0	472
0	480
0	468
0	464
0	496
0	488
39	0
2	0
0	0
0	0
0	0
1	60
3	1
153	0
990	0
103	99
0	99
18	111
0	111
15	273
0	269
0	268
0	261
0	260
0	273
2	0
63	0
0	0
0	1
2	0
54	3
19	23
54	68
6	0
92	11
3	9
0	0
0	0
5	0
13	251
0	251
53	0
0	0
136	0
0	0
0	415
0	425
0	333
0	343
20	250
0	250
1740	0
0	0
422	0
35	0
10	0
49	26
0	0
1256	0
0	0
0	60
0	60
0	390
1	371
0	374
0	368
1	378
0	378
0	0
0	1247
0	1189
2	1228
0	1154
0	1096
30	0
1	2
172	0
61	1969
9	1969
0	4
0	0
5	0
0	0
0	1
0	1
0	1
0	2
0	0
0	0
0	0
0	0
178	0
23	0
1	0
4999	0
926	1
452	1
5	84
1	84
1	32
76	0
0	0
0	716
0	716
2023	0
7	569
0	575
7	546
0	530
450	0
2	4
0	2
99	0
3	30
0	30
611	170
11	170
5	0
0	161
0	158
0	145
316	0
7	0
327	0
16	693
0	693
779	600
0	0
30	179
1	179
0	0
0	317
0	317
0	304
0	308
0	20
0	20
388	4
10	0
19	0
2	41
0	41
0	41
3353	0
32	1
1	0
1	428
0	421
0	431
0	311
577	0
34	1
0	852
0	856
0	856
0	835
0	842
0	846
54	80
0	80
0	80
7	294
12	294
911	0
11	1
0	0
143	41
169	0
2	81
0	81
0	282
0	280
0	273
2	33
101	215
79	70
56	222
256	99
159	99
0	1990
0	1858
0	1033
0	901
2	0
19	0
279	0
0	460
98	460
198	0
97	0
9	0
186	937
0	937
0	37
0	37
0	10
0	0
0	0
26	30
0	0
1	0
0	0
63	1
0	931
4	931
228	0
483	0
0	0
18	955
0	955
41	717
0	636
0	717
2	131
0	131
0	115
6	12
0	1
0	0
35	14
0	0
9	0
32	1104
0	1104
1	239
0	239
2	239
0	239
0	224
348	32
2	145
0	145
453	0
288	0
1058	32
0	228
0	222
4	202
0	231
0	225
219	0
0	525
0	602
0	512
0	337
1	350
0	341
186	135
209	3171
0	3017
122	2155
3	2091
0	2
0	1
0	1
0	284
0	287
0	274
0	63
0	63
152	0
144	0
20	85
0	85
2	0
0	0
8	116
0	116
14	0
30	0
0	179
2	177
0	167
0	174
0	176
0	177
0	178
0	176
45	0
30	0
12	774
64	774
11	719
50	356
0	356
5	8
0	7
1	1
0	0
3	19
3	14
0	1
18	24
12	10
39	55
30	22
1	1241
3	1179
12	1179
0	1241
1	1184
0	629
8	629
1877	0
47	0
417	0
1102	0
1204	0
102	1252
0	1252
253	2413
1	2413
38	0
312	0
169	2
96	2
0	1
0	83
0	22
0	22
0	83
0	22
107	76
14	43
1	208
25	76
0	184
0	170
1	92
0	184
3	0
9	0
1	0
1	163
0	159
0	143
0	0
160	238
320	350
1	4
0	4
1	172
0	240
7	2
0	63
0	64
0	56
5	53
0	53
0	64
0	65
0	60
0	59
3	0
0	482
0	472
0	480
0	470
16	481
21	398
1	219
0	216
0	216
1	219
0	215
14	2
0	0
30	116
0	116
8	450
6	442
1	450
1	1573
0	1573
5	1573
41	356
0	215
0	205
0	87
148	116
2	64
54	260
0	199
48	191
10	244
0	243
1	504
0	424
15	83
15	254
0	457
0	377
0	83
0	308
0	315
0	345
24	225
37	202
18	130
0	114
1	0
0	0
0	0
0	0
0	0
0	0
4	1
2	1
0	1
848	25
0	74
0	75
0	67
0	66
0	74
0	49
412	14
33	1378
0	1378
0	0
0	0
0	0
0	0
2	0
0	1
0	0
0	0
1	0
2	0
1951	3
821	0
2	0
11	374
0	374
0	367
0	347
2	6
0	4
0	6
30	137
0	137
5362	0
23	12
0	0
4	29
0	175
0	146
2	174
60	30
22	38
16	42
11	21
0	1
0	1
0	0
222	7512
0	7512
0	0
1	17
0	0
0	0
0	0
2	12
0	1
1	2
0	0
0	155
0	151
0	0
0	0
0	0
0	0
0	881
0	865
0	865
0	817
309	0
75	0
553	0
0	0
1	0
0	1
0	1
0	1
0	40
0	40
2	5
94	43
0	94
0	90
0	78
0	57
1	76
0	0
1	73
1	73
2	24
13	36
0	4
12	16
2	12
0	0
0	2
0	12
3	14
0	17
0	17
0	0
7	14
21	143
0	147
0	147
68	532
0	532
0	409
6	276
1	276
0	272
11	491
0	491
414	0
8	537
0	537
0	0
0	0
14	0
0	1640
0	1648
0	1647
0	1647
0	1629
0	1636
0	1637
0	1255
0	1254
0	1254
0	1614
0	1615
0	7
0	7
0	7
0	426
0	422
0	419
0	415
12	0
6	2509
1	2038
0	2043
1	2421
35	804
0	804
0	279
7	280
0	280
0	280
1013	0
0	230
0	230
0	230
0	641
0	641
0	10
0	10
193	0
217	1
118	0
0	0
2	426
0	424
0	426
1083	0
209	0
193	12
0	0
1	218
45	218
3	0
1	20
2212	0
0	3482
0	3257
0	3257
1	3458
31	540
0	540
7	709
1	709
46	0
230	0
0	79
0	80
0	77
2	91
0	85
0	76
0	94
0	76
0	88
0	84
0	75
0	71
0	80
582	0
0	321
1	302
0	304
12	307
0	299
1	0
14	0
0	0
0	0
1	0
0	0
367	0
26	999
0	999
0	865
0	0
0	0
2319	0
3	0
10	474
2	474
76	36
78	36
0	2
20	80
0	69
26	1096
0	1096
10	410
5	410
1	318
2886	0
797	0
0	1429
0	1426
0	801
69	0
22	221
2	221
479	0
0	109
1897	0
46	609
0	611
0	603
7	227
0	227
8	763
0	745
0	737
266	0
1	53
0	964
0	921
0	927
16	946
0	3
0	0
117	0
0	33
0	27
0	24
0	22
0	24
0	31
0	33
0	27
0	32
0	88
5	88
1642	0
2	0
543	2
124	0
375	2
223	0
0	0
0	3
1	0
421	1134
825	1134
0	0
5	0
0	0
28	0
1	0
237	2759
0	2717
0	2623
0	742
0	731
6	730
5	0
1	146
0	146
2	5072
12	5072
1	3
131	0
348	0
31	137
0	137
180	0
21	913
0	913
0	817
0	0
0	0
0	0
0	0
0	0
14	0
1	27
0	27
30	0
60	2
3	50
0	50
88	2
85	5
193	0
0	3031
0	3007
0	2781
0	2757
313	903
211	26
58	26
0	0
1895	0
93	0
0	180
3	180
0	36
2	36
6	330
0	326
0	332
0	332
0	0
138	1567
0	1567
15	723
0	723
0	531
5	657
6	0
7	0
239	0
0	1353
0	1353
1	1327
0	1353
2	1327
0	1353
0	1066
0	1066
0	679
0	624
0	601
12	598
4	672
0	0
1820	0
7	5
10	0
69	0
42	0
25	0
2	70
0	70
0	179
0	179
0	180
0	180
7	180
1	0
0	822
95	822
0	776
0	776
7	781
0	781
19	0
0	0
560	0
27	0
213	0
4	0
733	0
1	0
0	3
3994	3
25	0
4	0
0	60
7	60
103	776
0	776
0	210
2	210
9	158
0	158
1019	0
21	7
15	7
1	84
0	84
6	1172
46	1172
0	0
0	1
1268	0
572	0
3	411
0	396
0	388
0	53
0	44
0	38
29	457
1	367
6	309
79	38
1	0
332	0
1014	0
0	0
6	0
588	0
1	0
0	0
41	0
0	740
0	740
0	0
1	0
50	0
7	0
5	0
3	45
0	45
5	0
14	0
1156	415
4	802
1	802
0	802
0	0
6	276
10	276
276	0
2118	0
5	64
1	58
0	64
0	584
0	563
0	537
0	548
0	526
0	542
0	600
0	620
0	637
0	657
0	731
0	693
0	600
0	624
0	547
0	554
0	620
0	532
0	518
0	578
0	535
0	553
0	532
2	0
2	0
104	0
89	0
1	4217
68	4222
150	0
0	588
23	587
0	588
0	587
5	1187
1	1187
0	1124
481	259
140	259
3	511
0	511
0	506
0	758
0	738
0	738
0	731
0	737
0	737
0	757
0	743
0	743
0	723
0	739
0	739
0	723
1	0
0	85
20	0
241	0
0	0
5	43
0	43
0	10
0	1
0	0
28	43
31	43
13	0
15	170
0	170
1042	0
0	69
1	32
0	32
267	230
2	230
0	0
0	184
0	185
0	192
0	193
0	194
18	440
0	440
4	391
5	0
9	90
0	86
1	90
0	90
