N_unmapped	8940613	8940613	8940613
N_multimapping	3272250	3272250	3272250
N_noFeature	2115514	10654569	2269480
N_ambiguous	110070	518	16706
Prupe.1G000100.v2.1	149	0	149
Prupe.1G000200.v2.1	1	0	1
Prupe.1G000300.v2.1	324	1	323
Prupe.1G000400.v2.1	506	71	441
Prupe.1G000500.v2.1	394	13	387
Prupe.1G000600.v2.1	434	1	433
Prupe.1G000700.v2.1	788	7	781
Prupe.1G000800.v2.1	421	0	421
Prupe.1G000900.v2.1	0	0	0
Prupe.1G001000.v2.1	895	2	893
Prupe.1G001100.v2.1	312	1	311
Prupe.1G001200.v2.1	637	9	628
Prupe.1G001300.v2.1	963	6	957
Prupe.1G001400.v2.1	3	0	3
Prupe.1G001500.v2.1	0	0	0
Prupe.1G001600.v2.1	17	0	17
Prupe.1G001700.v2.1	9	0	9
Prupe.1G001800.v2.1	169	0	169
Prupe.1G001900.v2.1	0	0	0
Prupe.1G002000.v2.1	0	0	0
Prupe.1G002100.v2.1	204	0	237
Prupe.1G002200.v2.1	15	0	15
Prupe.1G002300.v2.1	294	34	293
Prupe.1G002400.v2.1	312	1	311
Prupe.1G002500.v2.1	863	1	862
Prupe.1G002600.v2.1	12	12	0
Prupe.1G002700.v2.1	378	0	378
Prupe.1G002800.v2.1	724	7	717
Prupe.1G002900.v2.1	442	1	441
Prupe.1G003000.v2.1	512	3	509
Prupe.1G003100.v2.1	1819	7	1812
Prupe.1G003200.v2.1	613	1	612
Prupe.1G003300.v2.1	1878	5	1873
Prupe.1G003400.v2.1	5	1	4
Prupe.1G003500.v2.1	16	1	15
Prupe.1G003600.v2.1	80	0	80
Prupe.1G003700.v2.1	2	0	2
Prupe.1G003800.v2.1	1	0	1
Prupe.1G003900.v2.1	197	0	197
Prupe.1G004000.v2.1	174	2	172
Prupe.1G004100.v2.1	9	0	9
Prupe.1G004200.v2.1	6	0	6
Prupe.1G004300.v2.1	3	3	0
Prupe.1G004400.v2.1	874	10	864
Prupe.1G004500.v2.1	750	2	748
Prupe.1G004600.v2.1	34	32	2
Prupe.1G004700.v2.1	574	1	573
Prupe.1G004800.v2.1	2361	8	2353
Prupe.1G004900.v2.1	75	2	73
Prupe.1G005000.v2.1	825	1	824
Prupe.1G005100.v2.1	27	0	27
Prupe.1G005200.v2.1	0	0	0
Prupe.1G005300.v2.1	59	0	59
Prupe.1G005400.v2.1	46	0	46
Prupe.1G005500.v2.1	0	0	0
Prupe.1G005600.v2.1	480	3	477
Prupe.1G005700.v2.1	469	1	468
Prupe.1G005800.v2.1	145	1	144
Prupe.1G005900.v2.1	10	0	10
Prupe.1G006000.v2.1	52	0	52
Prupe.1G006100.v2.1	181	1	180
Prupe.1G006200.v2.1	0	0	0
Prupe.1G006300.v2.1	273	2	271
Prupe.1G006400.v2.1	128	0	128
Prupe.1G006500.v2.1	3053	15	3038
Prupe.1G006600.v2.1	7	0	7
Prupe.1G006700.v2.1	3884	18	3866
Prupe.1G006800.v2.1	1	0	1
Prupe.1G006900.v2.1	59	1	58
Prupe.1G007000.v2.1	137	0	137
Prupe.1G007100.v2.1	142	0	142
Prupe.1G007200.v2.1	101	73	28
Prupe.1G007300.v2.1	0	0	0
Prupe.1G007400.v2.1	3	0	3
Prupe.1G007500.v2.1	1	1	1
Prupe.1G007600.v2.1	0	0	0
Prupe.1G007700.v2.1	0	0	0
Prupe.1G007800.v2.1	10	10	0
Prupe.1G007900.v2.1	1	1	0
Prupe.1G008000.v2.1	428	2	426
Prupe.1G008100.v2.1	27	0	27
Prupe.1G008200.v2.1	53	0	57
Prupe.1G008300.v2.1	14	18	0
Prupe.1G008400.v2.1	12	0	12
Prupe.1G008500.v2.1	866	39	827
Prupe.1G008600.v2.1	0	0	0
Prupe.1G008700.v2.1	371	0	371
Prupe.1G008800.v2.1	116	0	116
Prupe.1G008900.v2.1	0	0	0
Prupe.1G009000.v2.1	561	1	560
Prupe.1G009100.v2.1	0	0	0
Prupe.1G009200.v2.1	22	21	1
Prupe.1G009300.v2.1	1	1	0
Prupe.1G009400.v2.1	37	1	36
Prupe.1G009500.v2.1	149	1	148
Prupe.1G009600.v2.1	12	0	13
Prupe.1G009700.v2.1	11	5	6
Prupe.1G009800.v2.1	71	1	70
Prupe.1G009900.v2.1	5	4	1
Prupe.1G010000.v2.1	4	0	4
Prupe.1G010100.v2.1	0	0	0
Prupe.1G010200.v2.1	35	0	35
Prupe.1G010300.v2.1	171	0	171
Prupe.1G010400.v2.1	11865	37	11828
Prupe.1G010500.v2.1	1671	35	1636
Prupe.1G010600.v2.1	151	1	150
Prupe.1G010700.v2.1	37	0	37
Prupe.1G010800.v2.1	22	0	22
Prupe.1G010900.v2.1	30	0	30
Prupe.1G011000.v2.1	17	0	17
Prupe.1G011100.v2.1	22	0	22
Prupe.1G011200.v2.1	5174	66	5108
Prupe.1G011300.v2.1	187	0	187
Prupe.1G011400.v2.1	307	77	230
Prupe.1G011500.v2.1	809	9	800
Prupe.1G011600.v2.1	1302	8	1294
Prupe.1G011700.v2.1	118	1	117
Prupe.1G011800.v2.1	268	0	268
Prupe.1G011900.v2.1	1	0	1
Prupe.1G012000.v2.1	0	0	0
Prupe.1G012100.v2.1	7	0	7
Prupe.1G012200.v2.1	1551	7	1544
Prupe.1G012300.v2.1	6	1	5
Prupe.1G012400.v2.1	0	0	0
Prupe.1G012500.v2.1	0	0	0
Prupe.1G012600.v2.1	0	0	0
Prupe.1G012700.v2.1	30	0	30
Prupe.1G012800.v2.1	23	0	23
Prupe.1G012900.v2.1	82	0	82
Prupe.1G013000.v2.1	347	3	344
Prupe.1G013100.v2.1	363	1	362
Prupe.1G013200.v2.1	1162	2	1160
Prupe.1G013300.v2.1	474	29	637
Prupe.1G013400.v2.1	35	166	61
Prupe.1G013500.v2.1	1974	14	1960
Prupe.1G013600.v2.1	373	5	368
Prupe.1G013700.v2.1	9651	63	9588
Prupe.1G013800.v2.1	50	0	51
Prupe.1G013900.v2.1	52	0	52
Prupe.1G014000.v2.1	884	2	882
Prupe.1G014100.v2.1	4830	138	4692
Prupe.1G014200.v2.1	1	1	0
Prupe.1G014300.v2.1	949	5	944
Prupe.1G014400.v2.1	93	1	92
Prupe.1G014500.v2.1	9	0	9
Prupe.1G014600.v2.1	2	0	2
Prupe.1G014700.v2.1	1	0	1
Prupe.1G014800.v2.1	0	1	0
Prupe.1G014900.v2.1	135	0	135
Prupe.1G015000.v2.1	14	14	0
Prupe.1G015100.v2.1	58	0	58
Prupe.1G015200.v2.1	0	0	0
Prupe.1G015300.v2.1	546	3	543
Prupe.1G015400.v2.1	501	5	496
Prupe.1G015500.v2.1	416	4	412
Prupe.1G015600.v2.1	47	1	46
Prupe.1G015700.v2.1	29	0	29
Prupe.1G015800.v2.1	15	3	12
Prupe.1G015900.v2.1	192	2	190
Prupe.1G016000.v2.1	1013	4	1009
Prupe.1G016100.v2.1	0	0	0
Prupe.1G016200.v2.1	34	0	34
Prupe.1G016300.v2.1	0	0	0
Prupe.1G016400.v2.1	10	1	9
Prupe.1G016500.v2.1	0	0	0
Prupe.1G016600.v2.1	4	0	4
Prupe.1G016700.v2.1	0	0	0
Prupe.1G016800.v2.1	551	2	808
Prupe.1G016900.v2.1	7	258	8
Prupe.1G017000.v2.1	6	0	6
Prupe.1G017100.v2.1	0	0	0
Prupe.1G017200.v2.1	0	84	3
Prupe.1G017300.v2.1	275	5	357
Prupe.1G017400.v2.1	677	3	674
Prupe.1G017500.v2.1	0	0	0
Prupe.1G017600.v2.1	0	0	0
Prupe.1G017700.v2.1	0	0	0
Prupe.1G017800.v2.1	6	0	6
Prupe.1G017900.v2.1	0	0	0
Prupe.1G018000.v2.1	0	0	0
Prupe.1G018100.v2.1	0	0	0
Prupe.1G018200.v2.1	147	0	147
Prupe.1G018300.v2.1	91	3	88
Prupe.1G018400.v2.1	175	2	173
Prupe.1G018500.v2.1	177	19	158
Prupe.1G018600.v2.1	31	0	31
Prupe.1G018700.v2.1	18	0	18
Prupe.1G018800.v2.1	21	0	21
Prupe.1G018900.v2.1	840	2	838
Prupe.1G019000.v2.1	175	0	175
Prupe.1G019100.v2.1	304	2	302
Prupe.1G019200.v2.1	0	0	0
Prupe.1G019300.v2.1	0	0	0
Prupe.1G019400.v2.1	1855	2	1853
Prupe.1G019500.v2.1	3248	9	3239
Prupe.1G019600.v2.1	0	0	0
Prupe.1G019700.v2.1	0	0	0
Prupe.1G019800.v2.1	342	0	342
Prupe.1G019900.v2.1	1	1	0
Prupe.1G020000.v2.1	11	0	11
Prupe.1G020100.v2.1	1	1	0
Prupe.1G020200.v2.1	120	0	120
Prupe.1G020300.v2.1	734	2	732
Prupe.1G020400.v2.1	8	0	8
Prupe.1G020500.v2.1	12	0	12
Prupe.1G020600.v2.1	63	1	62
Prupe.1G020700.v2.1	224	1	223
Prupe.1G020800.v2.1	262	0	262
Prupe.1G020900.v2.1	485	7	478
Prupe.1G021000.v2.1	118	0	118
Prupe.1G021100.v2.1	4121	17	4104
Prupe.1G021200.v2.1	36	1	35
