N_unmapped	4979902	4979902	4979902
N_multimapping	1145017	1145017	1145017
N_noFeature	1161059	15212423	1314114
N_ambiguous	169468	176	9808
Prupe.1G000100.v2.1	155	0	155
Prupe.1G000200.v2.1	3	0	3
Prupe.1G000300.v2.1	362	0	362
Prupe.1G000400.v2.1	1523	135	1417
Prupe.1G000500.v2.1	357	31	354
Prupe.1G000600.v2.1	652	5	647
Prupe.1G000700.v2.1	771	10	761
Prupe.1G000800.v2.1	558	7	551
Prupe.1G000900.v2.1	1	0	1
Prupe.1G001000.v2.1	1392	7	1385
Prupe.1G001100.v2.1	720	2	718
Prupe.1G001200.v2.1	1112	12	1100
Prupe.1G001300.v2.1	1563	12	1551
Prupe.1G001400.v2.1	646	1	646
Prupe.1G001500.v2.1	0	0	0
Prupe.1G001600.v2.1	23	1	22
Prupe.1G001700.v2.1	7	0	7
Prupe.1G001800.v2.1	132	0	132
Prupe.1G001900.v2.1	0	0	0
Prupe.1G002000.v2.1	0	0	0
Prupe.1G002100.v2.1	341	5	414
Prupe.1G002200.v2.1	13	0	13
Prupe.1G002300.v2.1	221	76	223
Prupe.1G002400.v2.1	219	4	215
Prupe.1G002500.v2.1	1656	9	1647
Prupe.1G002600.v2.1	118	112	6
Prupe.1G002700.v2.1	601	5	596
Prupe.1G002800.v2.1	1144	17	1127
Prupe.1G002900.v2.1	1618	7	1611
Prupe.1G003000.v2.1	425	2	423
Prupe.1G003100.v2.1	874	6	868
Prupe.1G003200.v2.1	622	2	620
Prupe.1G003300.v2.1	3807	5	3802
Prupe.1G003400.v2.1	9	0	9
Prupe.1G003500.v2.1	3	0	3
Prupe.1G003600.v2.1	207	0	207
Prupe.1G003700.v2.1	1	0	1
Prupe.1G003800.v2.1	0	0	0
Prupe.1G003900.v2.1	249	5	244
Prupe.1G004000.v2.1	117	2	115
Prupe.1G004100.v2.1	5	0	5
Prupe.1G004200.v2.1	17	1	16
Prupe.1G004300.v2.1	6	0	6
Prupe.1G004400.v2.1	560	4	556
Prupe.1G004500.v2.1	872	2	870
Prupe.1G004600.v2.1	13	13	0
Prupe.1G004700.v2.1	1088	4	1084
Prupe.1G004800.v2.1	1303	16	1287
Prupe.1G004900.v2.1	185	2	183
Prupe.1G005000.v2.1	1991	5	1986
Prupe.1G005100.v2.1	50	0	50
Prupe.1G005200.v2.1	0	0	0
Prupe.1G005300.v2.1	41	3	38
Prupe.1G005400.v2.1	103	0	103
