Prupe.1G010200.v2.1	65	0	65
Prupe.1G010300.v2.1	399	1	398
Prupe.1G010400.v2.1	34334	118	34216
Prupe.1G010500.v2.1	2355	48	2307
Prupe.1G010600.v2.1	301	3	298
Prupe.1G010700.v2.1	98	0	98
Prupe.1G010800.v2.1	31	0	31
Prupe.1G010900.v2.1	76	0	76
Prupe.1G011000.v2.1	62	1	61
Prupe.1G011100.v2.1	66	1	65
Prupe.1G011200.v2.1	7030	74	6956
Prupe.1G011300.v2.1	603	1	602
Prupe.1G011400.v2.1	957	195	762
Prupe.1G011500.v2.1	1530	17	1513
Prupe.1G011600.v2.1	4235	44	4191
Prupe.1G011700.v2.1	198	4	194
Prupe.1G011800.v2.1	504	1	503
Prupe.1G011900.v2.1	2	0	2
Prupe.1G012000.v2.1	0	7	0
Prupe.1G012100.v2.1	20	0	20
Prupe.1G012200.v2.1	766	8	758
Prupe.1G012300.v2.1	8	1	7
Prupe.1G012400.v2.1	0	0	0
Prupe.1G012500.v2.1	1	4	0
Prupe.1G012600.v2.1	0	0	0
Prupe.1G012700.v2.1	35	1	34
Prupe.1G012800.v2.1	44	0	44
Prupe.1G012900.v2.1	1	0	1
Prupe.1G013000.v2.1	521	6	515
Prupe.1G013100.v2.1	563	7	556
Prupe.1G013200.v2.1	2655	24	2631
Prupe.1G013300.v2.1	471	60	712
Prupe.1G013400.v2.1	100	246	155
Prupe.1G013500.v2.1	4921	26	4895
Prupe.1G013600.v2.1	404	8	396
Prupe.1G013700.v2.1	12577	121	12456
Prupe.1G013800.v2.1	57	0	57
Prupe.1G013900.v2.1	160	1	159
Prupe.1G014000.v2.1	2734	10	2724
Prupe.1G014100.v2.1	5413	191	5222
Prupe.1G014200.v2.1	4	3	1
Prupe.1G014300.v2.1	800	10	790
Prupe.1G014400.v2.1	130	1	129
Prupe.1G014500.v2.1	20	0	20
Prupe.1G014600.v2.1	3	1	2
Prupe.1G014700.v2.1	1	0	1
Prupe.1G014800.v2.1	0	0	0
Prupe.1G014900.v2.1	280	2	285
Prupe.1G015000.v2.1	13	13	0
Prupe.1G015100.v2.1	94	0	94
Prupe.1G015200.v2.1	0	0	0
Prupe.1G015300.v2.1	1729	8	1721
Prupe.1G015400.v2.1	730	7	726
Prupe.1G015500.v2.1	566	2	565
Prupe.1G015600.v2.1	73	1	73
Prupe.1G015700.v2.1	88	2	86
Prupe.1G015800.v2.1	117	4	113
Prupe.1G015900.v2.1	496	4	492
Prupe.1G016000.v2.1	1621	13	1608
Prupe.1G016100.v2.1	0	0	0
Prupe.1G016200.v2.1	65	1	64
Prupe.1G016300.v2.1	0	0	0
Prupe.1G016400.v2.1	112	5	107
Prupe.1G016500.v2.1	31	0	31
Prupe.1G016600.v2.1	10	2	8
Prupe.1G016700.v2.1	7	0	7
Prupe.1G016800.v2.1	377	9	695
Prupe.1G016900.v2.1	5	330	5
Prupe.1G017000.v2.1	0	0	0
Prupe.1G017100.v2.1	0	0	0
Prupe.1G017200.v2.1	2	485	3
Prupe.1G017300.v2.1	1248	8	1727
Prupe.1G017400.v2.1	1439	15	1424
Prupe.1G017500.v2.1	0	0	0
Prupe.1G017600.v2.1	0	0	0
Prupe.1G017700.v2.1	0	0	0
Prupe.1G017800.v2.1	24	0	24
Prupe.1G017900.v2.1	0	0	0
Prupe.1G018000.v2.1	0	0	0
Prupe.1G018100.v2.1	1	0	1
Prupe.1G018200.v2.1	334	3	331
Prupe.1G018300.v2.1	197	2	195
Prupe.1G018400.v2.1	217	41	176
Prupe.1G018500.v2.1	195	23	172
Prupe.1G018600.v2.1	296	3	293
Prupe.1G018700.v2.1	172	0	172
Prupe.1G018800.v2.1	29	0	29
Prupe.1G018900.v2.1	284	3	281
Prupe.1G019000.v2.1	427	2	425
Prupe.1G019100.v2.1	1311	7	1304
