"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prupe.1G032500.v2.1",37.451802691571,2.31213767502523,0.966929357054198,2.39121675038318,0.0167926358265164,0.0481180057893717
"Prupe.1G033100.v2.1",2.1469687330097,4.24097669281817,1.3576723103517,3.12371156167983,0.00178585428190733,0.00764578863874518
"Prupe.1G033600.v2.1",167.534665727174,-0.561754764308673,0.141930501914729,-3.95795658248411,7.55936939214409e-05,0.000506904392822135
"Prupe.1G033800.v2.1",9.04816954987342,3.67224818133001,1.0640991005101,3.45103964430533,0.000558431534640347,0.00284845117467757
"Prupe.1G034000.v2.1",16.3846699283973,4.45803938780913,0.715466473052991,6.23095498631275,4.63600314203684e-10,1.12779691820704e-08
"Prupe.1G034300.v2.1",2347.03719552169,0.343082518254417,0.144009976097471,2.38235244218225,0.0172024246032208,0.0490634139379659
"Prupe.1G034600.v2.1",195.648060191099,-0.582730285305074,0.160993375985127,-3.61959168654807,0.000295068248733781,0.00164127530847424
"Prupe.1G034700.v2.1",530.20221346498,0.9252373997831,0.310159205947595,2.98310474762897,0.00285340320663921,0.0112718278635956
"Prupe.1G035200.v2.1",868.307491839439,-0.534037301541069,0.144454203524748,-3.69693154307951,0.000218221157018066,0.00127177397877331
"Prupe.1G035400.v2.1",552.605627677995,-0.8365825296716,0.128817419987701,-6.49432762860391,8.34050626726006e-11,2.32636299970723e-09
"Prupe.1G035500.v2.1",172.68947591037,0.94562996321892,0.333168720099846,2.83829155070598,0.00453557332964428,0.0164121663223961
"Prupe.1G036000.v2.1",3.34656448716608,2.49760787660948,0.805974973518353,3.09886529814515,0.00194263321060958,0.00818822563586025
"Prupe.1G036200.v2.1",12.0443554626316,1.42909929117353,0.550879988227802,2.5942116644516,0.00948080993209336,0.0300802100682212
"Prupe.1G036800.v2.1",19.4914768217745,2.20957044655953,0.608220480945071,3.63284452888899,0.000280313927572377,0.00157310830178601
"Prupe.1G036900.v2.1",171.766707071762,0.830688094826532,0.311078333474303,2.67035021548729,0.00757721697322666,0.0250535133778043
"Prupe.1G037000.v2.1",499.01422358078,0.938836194342147,0.160764545876369,5.83982114479475,5.22568923666835e-09,1.01699952067469e-07
"Prupe.1G037900.v2.1",180.946420409934,1.34476244149044,0.295401181527811,4.55232587268387,5.3056069276753e-06,4.96290026009819e-05
"Prupe.1G038000.v2.1",17043.1913407695,-2.46480216529509,0.549741272982269,-4.48356760976646,7.340533039257e-06,6.58840413227136e-05
