"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prupe.6G218300",4.7582333678481,2.14979764712593,0.632130054530159,3.40087871430793,0.000671696226095506,0.00354000244703079
"Prupe.6G219000",929.619256958854,-0.611525200284433,0.147713016635532,-4.13995471904356,3.47374382845633e-05,0.000270375847855007
"Prupe.6G219300",55.5600136969678,0.540097981391138,0.181972828217041,2.96801443755634,0.00299730251689847,0.0123191184384666
"Prupe.6G219600",721.44606837608,-0.729620229573454,0.145982331597918,-4.99800367336961,5.79268819385527e-07,7.67357806549586e-06
"Prupe.6G219900",283.70986862059,-0.544306774481843,0.171859007275651,-3.16717047951295,0.0015393005072573,0.00712006921101657
"Prupe.6G220400",307.385943591434,0.619053705437596,0.122248024697641,5.06391581351694,4.10731085094914e-07,5.63261552638641e-06
"Prupe.6G220500",721.361018509074,-0.502726601314943,0.120002956902467,-4.18928511672872,2.79834625585172e-05,0.000223347127322592
"Prupe.6G221200",114.414502207078,0.602411221939027,0.190341354417112,3.1648993135717,0.00155136625547658,0.00716799401953498
"Prupe.6G222100",717.891878385609,-2.79215582580631,0.377415190441361,-7.39810133911429,1.38145412950598e-13,6.63623607419625e-12
"Prupe.6G222500",262.323515358036,-0.737062626473855,0.238922703971218,-3.08494175824598,0.00203592016564026,0.00895412306522087
"Prupe.6G222900",98.4710747914408,0.951522362613496,0.357025612275876,2.66513754166816,0.00769568404941898,0.0265881557509852
"Prupe.6G223000",879.448884781576,2.05394752431944,0.383417271408794,5.35695097086419,8.46380756702255e-08,1.36243971272217e-06
"Prupe.6G223100",269.921430738956,1.04536094535364,0.322865563836816,3.237759186613,0.00120472452764829,0.00581026009285386
"Prupe.6G223200",4.88703371901192,2.02956958320008,0.810289215464912,2.5047471254268,0.0122538968035564,0.0387855574376945
"Prupe.6G223300",406.785926434553,1.2331885486984,0.300602298236617,4.10239228353373,4.08900234829476e-05,0.000312252438678535
"Prupe.6G223400",408.179261655553,3.38873831244053,0.475691630366658,7.1238131934937,1.04981308788189e-12,4.45198398224777e-11
