UniqueCount	AmbigCount
0	128
0	128
228	299
0	0
27	65
1	44
27	59
0	337
7	254
0	346
11	402
0	402
396	202
105	68
0	157
0	157
0	156
0	157
0	0
0	0
1	0
0	0
12	401
1	19
0	19
0	10
69	268
2	56
85	30
49	308
85	31
0	370
0	374
12	365
0	0
0	93
0	2
0	2
11	87
9	0
0	0
1	676
12	183
0	7
130	0
7	588
0	574
0	577
0	581
0	570
19	0
0	0
0	63
0	63
0	63
0	59
0	57
0	0
0	410
0	376
0	386
0	7
13	7
368	0
0	0
0	0
0	0
23	20
0	0
0	0
71	0
1	0
0	52
0	52
0	51
0	42
0	51
0	5
0	5
12	0
1	0
206	0
109	0
198	0
567	0
4	0
0	0
2	18
0	2
0	0
0	2
1	588
0	588
16	0
0	104
6	104
0	0
2	19
0	1030
0	1030
0	1031
0	1031
0	0
0	0
0	0
2	58
0	58
0	58
2	0
0	117
0	117
0	117
0	117
0	117
0	115
0	126
0	120
0	123
0	117
0	73
0	71
0	64
0	63
1	64
0	72
443	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	649
20	649
0	0
0	441
0	431
0	440
0	430
0	436
0	0
0	134
0	138
0	126
0	132
0	130
0	136
2	0
51	88
0	88
5	58
0	39
0	0
20	41
0	0
0	0
45	5
0	187
0	181
0	170
0	187
1	0
1	0
0	0
0	1
0	0
1	0
0	0
1	1
1	0
2	0
24	0
152	0
0	288
0	288
0	94
0	91
0	87
0	90
149	0
38	1181
0	835
0	957
18	0
670	0
16	1859
3	1859
834	0
3	187
6	187
4	0
0	136
0	135
0	0
14	4
0	188
0	0
3	854
225	8
0	0
0	102
0	109
0	96
0	98
0	85
0	91
4	418
0	418
0	418
0	0
0	0
0	0
9	1
0	641
4	641
0	640
0	58
4	58
437	0
0	52
0	53
0	53
384	26
14	711
28	351
0	711
0	3
2027	0
14	1997
0	1909
0	1865
633	0
206	0
0	0
0	0
5	0
0	49
0	30
0	47
0	29
0	27
0	32
0	0
77	1431
0	0
10	19
29	57
0	0
0	0
54	109
52	109
0	0
0	0
162	0
0	2
0	2
4	2812
0	2803
0	2596
0	166
0	159
0	159
0	154
0	157
0	139
0	136
0	148
0	141
0	82
0	82
36	0
0	67
0	67
0	36
0	61
0	59
0	766
0	773
0	773
0	0
2	5
0	0
0	0
0	0
0	0
0	0
29	0
0	0
102	0
0	0
17	541
0	541
0	107
0	105
0	101
0	140
0	139
0	141
0	141
35	12
6	54
0	0
4	2418
5	2418
208	75
158	0
9	2
70	388
0	388
0	7
0	294
0	288
0	229
0	228
0	221
225	0
25	0
0	0
26	172
4	172
2	67
0	67
0	0
0	0
1	214
0	0
0	0
0	0
0	0
0	5
0	10
0	10
0	7
0	0
0	5
0	0
0	373
0	356
0	356
2	372
0	341
0	341
0	358
0	0
0	0
1	2
0	2
2	1
0	0
17	429
3	376
9	367
18	0
56	1417
0	1417
1	0
0	354
0	352
0	335
0	333
3	0
65	119
9	1063
0	1063
2	0
0	0
1	35
24	0
35	49
84	202
115	113
0	213
0	221
1	213
0	220
0	0
0	0
1	146
0	145
12	12
0	955
0	922
0	860
0	949
37	90
0	524
0	524
0	524
63	311
10	10
0	13
73	0
3	94
0	80
0	59
4	69
0	66
0	81
0	0
149	0
311	0
0	263
0	250
0	250
0	237
1215	0
422	0
0	146
2	145
0	146
19	23
0	0
0	1
22	22
0	4
0	0
0	0
0	0
0	0
0	8
0	8
0	8
0	133
8	179
0	169
0	0
0	194
0	194
0	69
0	66
0	69
0	72
0	52
0	65
0	69
0	69
0	52
0	72
85	506
0	506
433	0
3	15
236	2
0	355
0	355
0	353
1	191
0	191
0	15
0	0
43	2
0	0
68	59
0	65
1	64
0	59
0	63
0	57
0	50
0	48
0	31
9	25
0	25
1235	0
0	163
0	136
0	136
0	101
0	150
0	0
0	361
0	361
0	361
0	361
0	361
0	361
144	271
0	5
0	5
0	1
1	4
160	0
5	14
2	866
88	866
121	0
193	0
0	0
1472	0
55	0
1	0
10	0
54	23
0	23
5	301
0	301
14	234
0	219
1	205
0	0
45	79
0	1
0	0
15	0
0	119
25	117
0	119
0	1
69	1880
0	1880
0	0
8	1
0	0
0	271
0	390
0	346
0	315
382	0
6	0
50	75
3	75
0	348
0	344
0	333
0	329
0	342
0	338
197	0
0	549
8	323
0	50
18	276
149	207
0	1
0	1
1	0
0	0
326	0
1130	126
0	0
0	6
0	6
24	0
3	0
0	145
0	191
0	191
0	191
0	0
0	228
2	228
0	98
0	93
1	98
0	0
1	44
0	41
0	44
0	44
0	44
0	44
0	44
0	42
0	42
0	42
0	0
0	0
0	0
0	0
42	117
1	156
0	156
2	58
0	56
0	55
0	58
0	55
0	56
1	58
0	334
0	319
0	272
0	287
0	0
0	0
1	119
0	119
0	119
119	0
0	0
82	787
0	787
0	773
3	746
0	0
4	420
0	397
0	424
0	358
0	421
0	287
1	291
0	239
40	59
1	50
0	50
11	0
23	0
465	186
1643	186
36	0
145	0
0	0
1	13
0	43
0	39
0	40
0	44
0	42
0	46
0	38
0	38
0	46
0	39
0	42
0	46
0	32
0	32
0	39
0	41
2	22
0	46
0	34
0	21
0	0
56	0
0	0
0	32
1	32
1	491
4	485
4	458
0	457
74	0
185	0
1	293
0	293
5	291
0	12
0	115
0	115
0	115
2	117
0	117
325	0
0	63
0	63
0	63
0	63
0	63
0	54
0	54
0	0
0	0
1	0
0	0
436	0
11	0
35	1
0	0
33	125
0	125
11	815
6	817
3	0
43	4
0	66
0	67
0	66
0	66
5	67
0	57
0	56
0	57
0	56
0	56
0	54
0	0
0	4
465	1
7	0
3	151
25	151
0	281
0	283
0	249
78	0
0	0
35	25
0	0
0	0
7	0
41	243
0	243
0	241
0	0
5	0
1	690
0	690
0	688
44	525
87	162
384	525
0	260
4	253
0	243
0	236
1	223
0	0
193	6
100	0
15	139
0	139
1	0
0	77
0	77
0	77
0	77
38	23
21	34
0	0
0	0
12	35
4	6
92	117
31	40
5	67
0	67
0	57
0	57
0	57
0	58
0	57
0	58
0	99
3	99
1	1716
2	1708
0	0
0	58
0	58
0	58
0	58
2	8
78	8
1	0
0	2
0	2
1	0
0	0
0	12
0	12
0	81
0	70
0	81
0	564
0	565
0	403
3	533
0	403
0	403
0	404
0	404
0	555
0	556
0	363
0	341
0	363
0	341
369	0
169	0
384	0
0	0
76	0
2	0
0	0
0	0
62	125
14	23
153	435
110	475
79	12
28	165
1	109
0	165
49	13
17	13
2	19
0	19
13	12
0	0
6	17
3	1791
0	1791
0	0
22	76
0	75
0	70
0	83
0	83
0	0
101	0
18	6
400	0
0	0
0	0
2	0
177	0
0	0
0	563
0	562
0	562
0	270
5	269
0	0
0	28
0	372
0	384
0	372
0	372
0	372
77	0
213	0
0	1347
0	1347
2	1331
0	624
0	622
0	621
0	636
0	639
0	617
0	533
0	529
0	536
0	533
0	531
0	533
576	0
0	0
0	1
41	0
0	162
0	161
12	0
5	6
304	0
0	0
6	0
13	2
0	46
0	47
0	46
0	46
0	47
0	46
0	295
0	276
0	277
0	296
0	258
0	259
7	261
115	0
1	0
0	9
0	10
0	10
0	9
0	169
0	173
0	169
0	165
0	169
0	167
14	151
0	183
0	187
0	159
0	183
0	174
2	0
0	0
30	0
0	0
76	0
0	0
0	0
0	0
0	0
6	0
0	0
41	274
0	274
0	0
71	0
0	428
0	428
0	370
21	157
0	157
20	33
34	41
0	0
11	38
0	101
0	101
0	0
359	871
35	121
19	30
64	417
5	1
2672	1173
10	22
2732	0
0	4
1	4
30	0
577	0
54	4
3	4
1	55
0	55
0	0
261	0
0	0
0	69
0	69
23	0
0	0
0	0
587	0
1	0
0	0
0	4
0	4
0	4
39	0
0	0
882	0
18	0
100	0
0	120
0	127
0	110
0	118
0	135
0	95
0	78
0	86
0	113
0	88
0	105
0	96
0	64
0	113
3	113
0	106
0	106
0	69
0	99
0	113
0	106
0	27
0	26
0	26
0	25
0	16
0	24
0	27
0	25
0	648
0	642
0	653
0	647
0	558
0	654
0	635
0	629
0	648
0	562
0	556
0	336
0	362
0	362
0	336
0	320
0	336
0	347
0	344
0	319
0	345
0	319
0	336
0	319
0	338
0	296
0	338
0	319
0	295
0	294
0	311
0	311
0	294
0	337
0	337
0	322
0	320
0	294
0	311
0	313
0	271
0	313
0	300
0	361
0	335
0	335
0	361
0	0
0	0
7	200
0	200
0	0
0	0
0	0
0	0
155	0
10	4
63	131
0	303
0	297
0	303
0	289
0	158
0	228
0	228
0	121
0	190
0	224
0	140
0	192
0	117
0	225
0	204
0	172
0	38
0	0
0	14
0	15
0	14
0	14
0	14
0	15
51	237
1	0
1	11
0	10
0	10
0	11
0	11
0	10
488	0
0	8
0	8
0	0
0	0
149	0
12	2
2	0
1	0
5	724
344	724
0	576
1	576
9	9
3	12
5	54
0	54
3	1
0	0
0	0
0	0
0	0
0	186
0	145
0	155
0	77
0	141
0	181
0	151
0	73
0	72
2	58
0	57
0	68
0	29
0	29
0	30
0	30
10	17
24	96
0	2
6	11
0	3
2	0
0	20
0	19
0	19
0	20
0	0
2	10
0	0
24	3
14	3
1	267
0	267
0	246
179	171
0	0
0	325
0	325
0	325
0	0
0	0
0	0
0	0
0	0
12	6
2	1
12	25
125	124
6	8
16	0
3	33
218	212
20	615
1	615
5	0
0	0
41	14
337	14
11	377
0	374
0	327
269	0
0	0
0	34
0	43
0	43
3	0
0	0
0	21
15	78
0	66
0	65
0	64
0	73
0	72
11	55
0	69
0	71
4	80
3	0
5	0
0	0
1	0
0	0
2472	184
1068	31
1	187
44	187
0	8
0	33
0	33
0	33
0	33
0	31
0	222
0	219
0	221
0	221
0	231
2	231
0	228
0	231
0	230
0	230
0	223
0	206
0	223
0	220
0	206
0	203
0	39
0	39
0	39
0	39
0	0
94	0
0	0
55	0
18	0
0	0
27	6
0	68
0	2
0	44
49	48
96	0
139	0
0	75
0	74
3	75
0	67
0	75
0	73
0	0
16	135
3	135
0	229
0	229
0	229
0	84
7	717
0	717
0	200
14	198
0	195
0	193
0	175
79	374
0	374
0	166
0	166
0	152
15	213
0	213
0	201
1	376
0	383
0	376
0	373
38	158
0	156
0	391
0	352
0	349
0	0
187	0
12	897
0	897
0	0
117	8
1	1
0	2
4	13
0	12
18	1
0	0
0	0
1	0
0	6
0	6
0	14
0	14
0	14
0	14
0	14
90	0
2	0
0	0
0	0
0	5
0	5
0	11
0	13
0	12
0	13
0	11
2	28
65	12
0	0
1	0
245	0
15	0
25	0
0	49
9	49
3	1
0	0
0	0
0	0
0	0
1	0
0	4
0	0
3	0
10	615
0	615
0	308
0	301
0	303
0	294
0	308
0	287
0	131
0	86
2	0
0	0
0	36
0	36
1	656
3	653
0	653
0	653
0	654
0	612
0	0
38	0
128	0
0	0
0	0
0	1556
0	1556
2	10
1	57
0	57
0	0
4	8
0	57
0	0
0	0
0	2
3	1
0	0
51	0
0	0
17	6
46	44
0	0
1	0
0	15
10	9
11	16
0	30
7	7
0	1
0	93
0	93
0	0
31	34
0	0
24	8
8	52
13	47
43	160
0	207
0	207
0	202
0	202
0	41
0	0
0	0
0	99
0	82
0	92
0	75
14	0
0	0
276	0
0	0
0	245
0	309
2	334
0	306
2	0
155	153
0	0
0	0
206	2
0	0
0	0
0	0
20	6
14	6
1	6
0	2737
0	2814
0	2688
0	2809
0	2736
0	2810
0	2815
163	1306
28	1306
0	298
0	296
0	284
8	0
0	0
37	0
25	0
664	0
0	430
0	400
0	438
9	145
0	145
3	118
0	117
0	117
0	109
0	109
0	117
0	117
0	109
0	109
0	109
0	117
0	109
0	110
0	109
0	117
0	117
0	117
0	114
0	115
21	8
0	0
18	0
1	0
0	0
15	0
235	17179
0	17180
1	16655
0	16576
0	9788
0	0
0	21
0	0
0	0
78	6
0	0
0	0
6	0
0	67
0	81
0	63
3	67
0	36
2	0
0	0
0	0
0	58
0	41
0	28
0	27
0	57
0	40
7	10
2	0
0	2
0	2
0	2
0	2
0	0
288	0
0	0
1398	3
1	89
0	245
1	245
0	245
0	245
1	427
2	427
0	427
0	427
0	0
0	0
0	211
0	211
0	179
0	179
1	30
1	30
1222	800
2046	1276
462	1276
0	262
0	262
0	262
0	260
0	0
0	0
0	0
0	0
0	1
0	0
0	8
0	0
0	7
0	0
0	0
0	0
0	0
216	0
0	0
27	6
0	6
0	2
22	1282
13	11
0	2
0	73
6	3169
0	2311
3	13
0	3
0	3
180	1091
126	404
8	4
13	11
0	2
67	12
0	0
312	16
0	61
0	61
0	61
0	0
0	0
0	0
0	0
0	36
0	35
0	35
0	35
18	36
27	0
5	0
4	767
0	767
480	0
99	0
152	63
0	0
0	0
2	7
7	63
0	0
2	5
0	2
0	0
1	11
0	0
0	11
0	9
0	4
0	4
0	4
0	4
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	2
5	0
0	4
1	0
0	0
0	0
0	3
0	0
1	1
2	0
1	6
82	122
0	1
210	1
0	1
0	1
0	0
71	9
5	0
259	0
0	0
0	862
0	860
18	860
0	524
261	773
5	773
6	113
0	113
43	528
0	528
12	0
49	643
0	640
0	624
3	0
4	172
0	172
2	0
0	0
0	0
0	0
0	0
585	0
1	6
3	0
0	0
0	0
0	30
0	57
0	0
14	0
145	0
521	0
10	0
35	0
43	0
0	0
0	0
0	0
7	1
30	13
6	17
7	11
0	0
2	4
3	0
0	24
0	24
5	15
11	14
0	0
0	3
2	10
0	0
0	0
0	36
0	35
0	35
0	0
0	0
0	0
33	2
5	30
0	24
0	24
0	24
11	0
4	157
0	154
0	154
0	157
0	0
1	42
0	0
0	322
0	322
0	0
0	0
0	20
0	20
2	15
0	248
1	194
0	223
0	194
0	169
1	146
2	146
0	1
0	0
0	15
723	0
0	433
1	433
217	0
0	0
0	0
275	0
0	695
0	510
0	693
888	0
36	0
1631	0
765	0
19	0
86	0
214	0
0	0
358	132
0	0
0	3
0	3
0	3
0	10
7	15
0	2
0	0
0	5
0	3
0	3
5	2
